Código Dane departamento,Departamento,Código Dane municipio,Municipio,Código del cultivo,Cultivo,Desagregación cultivo,Año,Periodo,Ciclo del cultivo,Área sembrada,Área cosechada,Producción,Rendimiento,area_cosechada_sobre_sembrada,diferencia_hectareas
5,Antioquia,5034,Andes,1010404,Maíz,Maíz blanco tradicional,2022,2022B,Transitorio,"25,00","32,00","28,16","0,88",1.28,7.0
5,Antioquia,5034,Andes,1010404,Maíz,Maíz blanco tradicional,2023,2023B,Transitorio,"30,00","48,00","45,60","0,95",1.6,18.0
5,Antioquia,5034,Andes,1010404,Maíz,Maíz blanco tradicional,2024,2024B,Transitorio,"20,00","42,00","39,90","0,95",2.1,22.0
5,Antioquia,5034,Andes,1010404,Maíz,Maíz blanco tradicional,2025,2025B,Transitorio,"20,00","44,00","42,24","0,96",2.2,24.0
5,Antioquia,5034,Andes,1052901,Tomate,Tomate,2024,2024B,Transitorio,"7,00","8,70","435,00","50,00",1.2428571428571427,1.6999999999999993
5,Antioquia,5034,Andes,1052901,Tomate,Tomate,2025,2025B,Transitorio,"7,00","9,00","432,00","48,00",1.2857142857142858,2.0
5,Antioquia,5034,Andes,1081001,Yuca,Yuca consumo en fresco,2023,2023B,Transitorio,"45,00","50,00","600,00","12,00",1.1111111111111112,5.0
5,Antioquia,5036,Angelópolis,1010402,Maíz,Maíz amarillo tradicional,2022,2022B,Transitorio,"4,00","28,00","23,49","0,84",7.0,24.0
5,Antioquia,5036,Angelópolis,1010402,Maíz,Maíz amarillo tradicional,2023,2023B,Transitorio,"4,00","27,00","22,65","0,84",6.75,23.0
5,Antioquia,5036,Angelópolis,1010402,Maíz,Maíz amarillo tradicional,2024,2024A,Transitorio,"17,00","21,00","17,62","0,84",1.2352941176470589,4.0
5,Antioquia,5036,Angelópolis,1010404,Maíz,Maíz blanco tradicional,2023,2023B,Transitorio,"5,00","5,80","4,87","0,84",1.16,0.7999999999999998
5,Antioquia,5036,Angelópolis,1010404,Maíz,Maíz blanco tradicional,2024,2024A,Transitorio,"4,00","8,00","6,71","0,84",2.0,4.0
5,Antioquia,5036,Angelópolis,1081001,Yuca,Yuca consumo en fresco,2023,2023A,Transitorio,"21,00","27,00","270,00","10,00",1.2857142857142858,6.0
5,Antioquia,5036,Angelópolis,1081001,Yuca,Yuca consumo en fresco,2023,2023B,Transitorio,"15,00","15,70","157,00","10,00",1.0466666666666666,0.6999999999999993
5,Antioquia,5036,Angelópolis,1081001,Yuca,Yuca consumo en fresco,2024,2024A,Transitorio,"15,00","21,00","210,00","10,00",1.4,6.0
5,Antioquia,5038,Angostura,1060200,Frijol,Frijol,2022,2022B,Transitorio,"30,00","121,00","302,50","2,50",4.033333333333333,91.0
5,Antioquia,5038,Angostura,1060200,Frijol,Frijol,2023,2023B,Transitorio,"25,00","55,00","110,00","2,00",2.2,30.0
5,Antioquia,5038,Angostura,1060200,Frijol,Frijol,2024,2024B,Transitorio,"15,00","53,00","106,00","2,00",3.533333333333333,38.0
5,Antioquia,5038,Angostura,1060200,Frijol,Frijol,2025,2025B,Transitorio,"10,00","106,00","148,25","1,40",10.6,96.0
5,Antioquia,5038,Angostura,1010402,Maíz,Maíz amarillo tradicional,2022,2022B,Transitorio,"10,00","33,00","115,50","3,50",3.3,23.0
5,Antioquia,5038,Angostura,1010402,Maíz,Maíz amarillo tradicional,2023,2023B,Transitorio,"20,00","67,00","201,00","3,00",3.35,47.0
5,Antioquia,5038,Angostura,1010402,Maíz,Maíz amarillo tradicional,2024,2024B,Transitorio,"20,00","67,00","134,00","2,00",3.35,47.0
5,Antioquia,5038,Angostura,1010402,Maíz,Maíz amarillo tradicional,2025,2025B,Transitorio,"10,00","57,00","114,00","2,00",5.7,47.0
5,Antioquia,5038,Angostura,1010404,Maíz,Maíz blanco tradicional,2022,2022A,Transitorio,"33,50","39,00","136,50","3,50",1.164179104477612,5.5
5,Antioquia,5038,Angostura,1010404,Maíz,Maíz blanco tradicional,2022,2022B,Transitorio,"20,00","33,00","115,50","3,50",1.65,13.0
5,Antioquia,5038,Angostura,1052902,Tomate,Tomate invernadero,2022,2022B,Transitorio,"3,00","6,00","648,00","108,00",2.0,3.0
5,Antioquia,5038,Angostura,1052902,Tomate,Tomate invernadero,2023,2023A,Transitorio,"1,00","4,00","380,00","95,00",4.0,3.0
5,Antioquia,5038,Angostura,1081001,Yuca,Yuca consumo en fresco,2024,2024B,Transitorio,"0,00","0,50","2,50","5,00",inf,0.5
5,Antioquia,5040,Anorí,1060200,Frijol,Frijol,2024,2024B,Transitorio,"6,00","49,00","41,65","0,85",8.166666666666666,43.0
5,Antioquia,5040,Anorí,1060200,Frijol,Frijol,2025,2025B,Transitorio,"20,00","70,00","44,06","0,63",3.5,50.0
5,Antioquia,5040,Anorí,1010402,Maíz,Maíz amarillo tradicional,2022,2022B,Transitorio,"10,00","50,00","35,00","0,70",5.0,40.0
5,Antioquia,5040,Anorí,1010402,Maíz,Maíz amarillo tradicional,2023,2023B,Transitorio,"20,00","75,00","56,25","0,75",3.75,55.0
5,Antioquia,5040,Anorí,1010402,Maíz,Maíz amarillo tradicional,2024,2024B,Transitorio,"17,00","67,00","50,25","0,75",3.9411764705882355,50.0
5,Antioquia,5040,Anorí,1010402,Maíz,Maíz amarillo tradicional,2025,2025B,Transitorio,"25,00","69,00","51,75","0,75",2.76,44.0
5,Antioquia,5040,Anorí,1010404,Maíz,Maíz blanco tradicional,2023,2023B,Transitorio,"10,00","18,00","13,50","0,75",1.8,8.0
5,Antioquia,5040,Anorí,1010404,Maíz,Maíz blanco tradicional,2024,2024B,Transitorio,"0,00","12,00","9,00","0,75",inf,12.0
5,Antioquia,5040,Anorí,1010404,Maíz,Maíz blanco tradicional,2025,2025B,Transitorio,"5,00","15,00","11,25","0,75",3.0,10.0
5,Antioquia,5040,Anorí,1081001,Yuca,Yuca consumo en fresco,2022,2022B,Transitorio,"55,00","70,00","840,00","12,00",1.2727272727272727,15.0
5,Antioquia,5040,Anorí,1081001,Yuca,Yuca consumo en fresco,2023,2023B,Transitorio,"70,00","95,00","1.140,00","12,00",1.3571428571428572,25.0
5,Antioquia,5040,Anorí,1081001,Yuca,Yuca consumo en fresco,2024,2024B,Transitorio,"50,00","84,00","1.008,00","12,00",1.68,34.0
5,Antioquia,5040,Anorí,1081001,Yuca,Yuca consumo en fresco,2025,2025B,Transitorio,"50,00","90,00","1.080,00","12,00",1.8,40.0
5,Antioquia,5042,Santa Fé de Antioquia,1060200,Frijol,Frijol,2022,2022B,Transitorio,"15,00","24,50","34,30","1,40",1.6333333333333333,9.5
5,Antioquia,5042,Santa Fé de Antioquia,1060200,Frijol,Frijol,2023,2023A,Transitorio,"12,00","15,00","21,00","1,40",1.25,3.0
5,Antioquia,5042,Santa Fé de Antioquia,1060200,Frijol,Frijol,2023,2023B,Transitorio,"0,00","12,00","16,80","1,40",inf,12.0
5,Antioquia,5042,Santa Fé de Antioquia,1060200,Frijol,Frijol,2024,2024B,Transitorio,"0,00","12,00","16,80","1,40",inf,12.0
5,Antioquia,5042,Santa Fé de Antioquia,1060200,Frijol,Frijol,2025,2025B,Transitorio,"0,00","11,50","16,10","1,40",inf,11.5
5,Antioquia,5042,Santa Fé de Antioquia,1010402,Maíz,Maíz amarillo tradicional,2023,2023B,Transitorio,"0,00","12,00","14,40","1,20",inf,12.0
5,Antioquia,5042,Santa Fé de Antioquia,1010402,Maíz,Maíz amarillo tradicional,2024,2024B,Transitorio,"0,00","12,00","14,40","1,20",inf,12.0
5,Antioquia,5042,Santa Fé de Antioquia,1010402,Maíz,Maíz amarillo tradicional,2025,2025B,Transitorio,"0,00","14,00","16,80","1,20",inf,14.0
5,Antioquia,5042,Santa Fé de Antioquia,1052902,Tomate,Tomate invernadero,2024,2024B,Transitorio,"0,00","1,00","50,00","50,00",inf,1.0
5,Antioquia,5044,Anzá,1060200,Frijol,Frijol,2022,2022A,Transitorio,"12,00","70,00","84,00","1,20",5.833333333333333,58.0
5,Antioquia,5044,Anzá,1060200,Frijol,Frijol,2023,2023B,Transitorio,"1,00","5,50","5,50","1,00",5.5,4.5
5,Antioquia,5044,Anzá,1060200,Frijol,Frijol,2024,2024B,Transitorio,"1,00","4,50","4,50","1,00",4.5,3.5
5,Antioquia,5044,Anzá,1060200,Frijol,Frijol,2025,2025B,Transitorio,"1,00","3,50","3,50","1,00",3.5,2.5
5,Antioquia,5044,Anzá,1010402,Maíz,Maíz amarillo tradicional,2022,2022A,Transitorio,"12,00","28,00","42,00","1,50",2.3333333333333335,16.0
5,Antioquia,5044,Anzá,1010402,Maíz,Maíz amarillo tradicional,2023,2023B,Transitorio,"4,00","20,00","30,00","1,50",5.0,16.0
5,Antioquia,5044,Anzá,1010402,Maíz,Maíz amarillo tradicional,2024,2024B,Transitorio,"4,00","20,00","30,00","1,50",5.0,16.0
5,Antioquia,5044,Anzá,1010402,Maíz,Maíz amarillo tradicional,2025,2025B,Transitorio,"5,00","10,00","15,00","1,50",2.0,5.0
5,Antioquia,5044,Anzá,1010404,Maíz,Maíz blanco tradicional,2022,2022A,Transitorio,"10,00","43,00","64,50","1,50",4.3,33.0
5,Antioquia,5044,Anzá,1010404,Maíz,Maíz blanco tradicional,2023,2023B,Transitorio,"1,00","3,00","4,50","1,50",3.0,2.0
5,Antioquia,5044,Anzá,1010404,Maíz,Maíz blanco tradicional,2024,2024B,Transitorio,"1,00","4,50","6,75","1,50",4.5,3.5
5,Antioquia,5044,Anzá,1010404,Maíz,Maíz blanco tradicional,2025,2025B,Transitorio,"1,00","4,50","6,75","1,50",4.5,3.5
5,Antioquia,5045,Apartadó,1010102,Arroz,Arroz secano manual,2022,2022B,Transitorio,"638,00","878,00","1.878,92","2,14",1.3761755485893417,240.0
5,Antioquia,5045,Apartadó,1010102,Arroz,Arroz secano manual,2023,2023A,Transitorio,"726,00","758,00","1.713,84","2,26",1.044077134986226,32.0
5,Antioquia,5045,Apartadó,1010102,Arroz,Arroz secano manual,2025,2025A,Transitorio,"784,00","842,00","1.599,80","1,90",1.0739795918367347,58.0
5,Antioquia,5045,Apartadó,1010402,Maíz,Maíz amarillo tradicional,2022,2022B,Transitorio,"369,00","654,00","981,00","1,50",1.7723577235772359,285.0
5,Antioquia,5045,Apartadó,1010402,Maíz,Maíz amarillo tradicional,2024,2024B,Transitorio,"393,00","454,00","681,00","1,50",1.1552162849872774,61.0
5,Antioquia,5045,Apartadó,1010402,Maíz,Maíz amarillo tradicional,2025,2025A,Transitorio,"476,00","488,20","732,30","1,50",1.0256302521008402,12.199999999999989
5,Antioquia,5045,Apartadó,1010402,Maíz,Maíz amarillo tradicional,2025,2025B,Transitorio,"408,00","462,40","693,60","1,50",1.1333333333333333,54.39999999999998
5,Antioquia,5045,Apartadó,1010404,Maíz,Maíz blanco tradicional,2022,2022B,Transitorio,"540,00","829,00","1.243,50","1,50",1.5351851851851852,289.0
5,Antioquia,5045,Apartadó,1010404,Maíz,Maíz blanco tradicional,2025,2025A,Transitorio,"478,00","553,00","829,50","1,50",1.1569037656903767,75.0
5,Antioquia,5045,Apartadó,1081001,Yuca,Yuca consumo en fresco,2022,2022B,Transitorio,"0,00","394,00","4.334,00","11,00",inf,394.0
5,Antioquia,5045,Apartadó,1081001,Yuca,Yuca consumo en fresco,2023,2023B,Transitorio,"0,00","526,00","5.786,00","11,00",inf,526.0
5,Antioquia,5045,Apartadó,1081001,Yuca,Yuca consumo en fresco,2024,2024B,Transitorio,"0,00","448,00","4.928,00","11,00",inf,448.0
5,Antioquia,5045,Apartadó,1081001,Yuca,Yuca consumo en fresco,2025,2025B,Transitorio,"0,00","277,20","3.049,20","11,00",inf,277.2
5,Antioquia,5051,Arboletes,1010402,Maíz,Maíz amarillo tradicional,2024,2024B,Transitorio,"900,00","1.300,00","1.950,00","1,50",1.4444444444444444,400.0
5,Antioquia,5051,Arboletes,1010402,Maíz,Maíz amarillo tradicional,2025,2025B,Transitorio,"900,00","1.550,00","2.325,00","1,50",1.7222222222222223,650.0
5,Antioquia,5051,Arboletes,1080699,Ñame,Ñame demás variedades,2022,2022A,Transitorio,"0,00","309,00","4.326,00","14,00",inf,309.0
5,Antioquia,5051,Arboletes,1080699,Ñame,Ñame demás variedades,2023,2023A,Transitorio,"0,00","378,00","5.292,00","14,00",inf,378.0
5,Antioquia,5051,Arboletes,1080699,Ñame,Ñame demás variedades,2024,2024A,Transitorio,"100,00","350,00","4.900,00","14,00",3.5,250.0
5,Antioquia,5051,Arboletes,1081001,Yuca,Yuca consumo en fresco,2022,2022A,Transitorio,"0,00","400,00","6.000,00","15,00",inf,400.0
5,Antioquia,5051,Arboletes,1081001,Yuca,Yuca consumo en fresco,2023,2023A,Transitorio,"0,00","529,00","7.935,00","15,00",inf,529.0
5,Antioquia,5051,Arboletes,1081001,Yuca,Yuca consumo en fresco,2024,2024A,Transitorio,"150,00","730,00","9.490,00","13,00",4.866666666666666,580.0
5,Antioquia,5055,Argelia,1010402,Maíz,Maíz amarillo tradicional,2023,2023B,Transitorio,"22,00","24,00","48,00","2,00",1.0909090909090908,2.0
5,Antioquia,5055,Argelia,1010402,Maíz,Maíz amarillo tradicional,2025,2025B,Transitorio,"22,00","24,00","48,00","2,00",1.0909090909090908,2.0
5,Antioquia,5055,Argelia,1010404,Maíz,Maíz blanco tradicional,2023,2023A,Transitorio,"20,00","22,50","45,00","2,00",1.125,2.5
5,Antioquia,5055,Argelia,1081001,Yuca,Yuca consumo en fresco,2022,2022B,Transitorio,"0,00","33,00","231,00","7,00",inf,33.0
5,Antioquia,5055,Argelia,1081001,Yuca,Yuca consumo en fresco,2023,2023B,Transitorio,"0,00","37,50","262,50","7,00",inf,37.5
5,Antioquia,5055,Argelia,1081001,Yuca,Yuca consumo en fresco,2024,2024B,Transitorio,"0,00","8,00","56,00","7,00",inf,8.0
5,Antioquia,5059,Armenia,1060200,Frijol,Frijol,2024,2024B,Transitorio,"2,00","4,00","5,20","1,30",2.0,2.0
5,Antioquia,5059,Armenia,1060200,Frijol,Frijol,2025,2025B,Transitorio,"2,00","4,00","5,20","1,30",2.0,2.0
5,Antioquia,5059,Armenia,1010402,Maíz,Maíz amarillo tradicional,2023,2023B,Transitorio,"2,00","8,00","12,80","1,60",4.0,6.0
5,Antioquia,5059,Armenia,1010402,Maíz,Maíz amarillo tradicional,2024,2024B,Transitorio,"2,50","6,00","9,60","1,60",2.4,3.5
5,Antioquia,5059,Armenia,1010402,Maíz,Maíz amarillo tradicional,2025,2025B,Transitorio,"2,50","7,00","11,20","1,60",2.8,4.5
5,Antioquia,5059,Armenia,1052901,Tomate,Tomate,2025,2025B,Transitorio,"1,00","3,00","36,00","12,00",3.0,2.0
5,Antioquia,5079,Barbosa,1051200,Cebolla de rama,Cebolla de rama,2025,2025B,Transitorio,"69,00","74,00","962,00","13,00",1.0724637681159421,5.0
5,Antioquia,5079,Barbosa,1060200,Frijol,Frijol,2023,2023A,Transitorio,"270,00","295,00","590,00","2,00",1.0925925925925926,25.0
5,Antioquia,5079,Barbosa,1060200,Frijol,Frijol,2024,2024B,Transitorio,"117,00","207,00","476,10","2,30",1.7692307692307692,90.0
5,Antioquia,5079,Barbosa,1060200,Frijol,Frijol,2025,2025B,Transitorio,"122,00","216,00","347,41","1,61",1.7704918032786885,94.0
5,Antioquia,5079,Barbosa,1010402,Maíz,Maíz amarillo tradicional,2022,2022B,Transitorio,"11,00","13,50","14,18","1,05",1.2272727272727273,2.5
5,Antioquia,5079,Barbosa,1010402,Maíz,Maíz amarillo tradicional,2024,2024B,Transitorio,"12,00","14,00","23,80","1,70",1.1666666666666667,2.0
5,Antioquia,5079,Barbosa,1010402,Maíz,Maíz amarillo tradicional,2025,2025B,Transitorio,"14,00","15,00","25,50","1,70",1.0714285714285714,1.0
5,Antioquia,5079,Barbosa,1010404,Maíz,Maíz blanco tradicional,2022,2022B,Transitorio,"11,00","13,50","10,80","0,80",1.2272727272727273,2.5
5,Antioquia,5079,Barbosa,1010404,Maíz,Maíz blanco tradicional,2024,2024B,Transitorio,"10,00","12,00","19,20","1,60",1.2,2.0
5,Antioquia,5079,Barbosa,1010404,Maíz,Maíz blanco tradicional,2025,2025B,Transitorio,"10,00","12,00","20,40","1,70",1.2,2.0
5,Antioquia,5079,Barbosa,1080701,Papa,Papa todas las variedades,2023,2023B,Transitorio,"13,00","20,00","150,00","7,50",1.5384615384615385,7.0
5,Antioquia,5079,Barbosa,1080701,Papa,Papa todas las variedades,2024,2024B,Transitorio,"11,00","21,00","157,50","7,50",1.9090909090909092,10.0
5,Antioquia,5079,Barbosa,1080701,Papa,Papa todas las variedades,2025,2025B,Transitorio,"9,00","19,00","161,50","8,50",2.111111111111111,10.0
5,Antioquia,5079,Barbosa,1052901,Tomate,Tomate,2022,2022A,Transitorio,"19,00","22,00","990,00","45,00",1.1578947368421053,3.0
5,Antioquia,5079,Barbosa,1052901,Tomate,Tomate,2024,2024B,Transitorio,"10,00","16,00","608,00","38,00",1.6,6.0
5,Antioquia,5079,Barbosa,1052901,Tomate,Tomate,2025,2025B,Transitorio,"12,00","14,00","462,00","33,00",1.1666666666666667,2.0
5,Antioquia,5086,Belmira,1060200,Frijol,Frijol,2022,2022A,Transitorio,"57,00","60,00","108,00","1,80",1.0526315789473684,3.0
5,Antioquia,5086,Belmira,1060200,Frijol,Frijol,2022,2022B,Transitorio,"40,00","57,00","114,00","2,00",1.425,17.0
5,Antioquia,5086,Belmira,1060200,Frijol,Frijol,2023,2023B,Transitorio,"80,00","85,00","170,00","2,00",1.0625,5.0
5,Antioquia,5086,Belmira,1060200,Frijol,Frijol,2024,2024B,Transitorio,"60,00","80,00","111,89","1,40",1.3333333333333333,20.0
5,Antioquia,5086,Belmira,1060200,Frijol,Frijol,2025,2025A,Transitorio,"40,00","60,00","240,00","4,00",1.5,20.0
5,Antioquia,5086,Belmira,1010402,Maíz,Maíz amarillo tradicional,2022,2022A,Transitorio,"9,00","16,00","32,00","2,00",1.7777777777777777,7.0
5,Antioquia,5086,Belmira,1010402,Maíz,Maíz amarillo tradicional,2022,2022B,Transitorio,"10,00","12,00","24,00","2,00",1.2,2.0
5,Antioquia,5086,Belmira,1010402,Maíz,Maíz amarillo tradicional,2024,2024A,Transitorio,"8,00","9,00","17,62","1,96",1.125,1.0
5,Antioquia,5086,Belmira,1010402,Maíz,Maíz amarillo tradicional,2024,2024B,Transitorio,"20,00","30,00","60,00","2,00",1.5,10.0
5,Antioquia,5086,Belmira,1010402,Maíz,Maíz amarillo tradicional,2025,2025A,Transitorio,"5,00","8,00","15,66","1,96",1.6,3.0
5,Antioquia,5086,Belmira,1010402,Maíz,Maíz amarillo tradicional,2025,2025B,Transitorio,"15,00","20,00","39,15","1,96",1.3333333333333333,5.0
5,Antioquia,5086,Belmira,1010404,Maíz,Maíz blanco tradicional,2022,2022A,Transitorio,"10,00","11,00","25,30","2,30",1.1,1.0
5,Antioquia,5086,Belmira,1010404,Maíz,Maíz blanco tradicional,2024,2024A,Transitorio,"20,00","24,00","48,00","2,00",1.2,4.0
5,Antioquia,5086,Belmira,1010404,Maíz,Maíz blanco tradicional,2025,2025A,Transitorio,"0,00","20,00","40,00","2,00",inf,20.0
5,Antioquia,5086,Belmira,1080702,Papa,Papa criolla,2025,2025A,Transitorio,"0,00","50,00","450,00","9,00",inf,50.0
5,Antioquia,5086,Belmira,1080701,Papa,Papa todas las variedades,2023,2023B,Transitorio,"400,00","420,00","5.880,00","14,00",1.05,20.0
5,Antioquia,5086,Belmira,1080701,Papa,Papa todas las variedades,2024,2024B,Transitorio,"350,00","405,00","4.050,00","10,00",1.1571428571428573,55.0
5,Antioquia,5088,Bello,1080701,Papa,Papa todas las variedades,2023,2023B,Transitorio,"210,00","225,00","4.050,00","18,00",1.0714285714285714,15.0
5,Antioquia,5088,Bello,1080701,Papa,Papa todas las variedades,2024,2024A,Transitorio,"43,50","52,00","936,00","18,00",1.1954022988505748,8.5
5,Antioquia,5088,Bello,1080701,Papa,Papa todas las variedades,2025,2025A,Transitorio,"43,50","52,00","936,00","18,00",1.1954022988505748,8.5
5,Antioquia,5091,Betania,1060200,Frijol,Frijol,2024,2024B,Transitorio,"8,00","11,50","14,95","1,30",1.4375,3.5
5,Antioquia,5091,Betania,1060200,Frijol,Frijol,2025,2025B,Transitorio,"8,00","22,00","37,40","1,70",2.75,14.0
5,Antioquia,5091,Betania,1010402,Maíz,Maíz amarillo tradicional,2022,2022B,Transitorio,"8,00","43,00","107,50","2,50",5.375,35.0
5,Antioquia,5091,Betania,1010402,Maíz,Maíz amarillo tradicional,2023,2023B,Transitorio,"15,00","41,00","106,60","2,60",2.7333333333333334,26.0
5,Antioquia,5091,Betania,1010402,Maíz,Maíz amarillo tradicional,2024,2024B,Transitorio,"20,00","43,00","116,10","2,70",2.15,23.0
5,Antioquia,5091,Betania,1010402,Maíz,Maíz amarillo tradicional,2025,2025B,Transitorio,"22,00","41,00","110,70","2,70",1.8636363636363635,19.0
5,Antioquia,5091,Betania,1052300,Pepino Cohombro,Pepino cohombro,2024,2024B,Transitorio,"1,00","2,90","101,50","35,00",2.9,1.9
5,Antioquia,5091,Betania,1052500,Pimentón,Pimentón,2024,2024B,Transitorio,"2,00","6,00","210,00","35,00",3.0,4.0
