Código Dane departamento,Departamento,Código Dane municipio,Municipio,Grupo cultivo,Subgrupo,Cultivo,Desagregación cultivo,Año,Periodo,Ciclo del cultivo,Área sembrada,Área cosechada,Producción,Rendimiento,Código del cultivo,area_sembrada_num,area_cosechada_num,produccion_num,rendimiento_num
50,Meta,50683,San Juan de Arama,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2022,2022A,Transitorio,"0,00","30,00","114,00","3,80",1010402,0.0,30.0,114.0,3.8
50,Meta,50686,San Juanito,Raíces y tubérculos,Raíces y tubérculos,Achira,Achira,2022,2022B,Transitorio,"0,00","13,00","17,55","1,35",1080100,0.0,13.0,17.55,1.35
50,Meta,50686,San Juanito,Raíces y tubérculos,Raíces y tubérculos,Achira,Achira,2023,2023B,Transitorio,"0,00","13,00","17,55","1,35",1080100,0.0,13.0,17.55,1.35
50,Meta,50689,San Martín,Cereales,Cereales,Arroz,Arroz secano mecanizado,2022,2022B,Transitorio,"0,00","29,00","159,50","5,50",1010103,0.0,29.0,159.5,5.5
50,Meta,50689,San Martín,Cereales,Cereales,Arroz,Arroz secano mecanizado,2023,2023B,Transitorio,"0,00","25,00","137,50","5,50",1010103,0.0,25.0,137.5,5.5
50,Meta,50689,San Martín,Cereales,Cereales,Arroz,Arroz secano mecanizado,2024,2024B,Transitorio,"0,00","27,00","148,50","5,50",1010103,0.0,27.0,148.5,5.5
50,Meta,50689,San Martín,Cereales,Cereales,Arroz,Arroz secano mecanizado,2025,2025B,Transitorio,"0,00","49,00","269,50","5,50",1010103,0.0,49.0,269.5,5.5
50,Meta,50711,Vistahermosa,Leguminosas,Leguminosas,Frijol,Frijol,2023,2023B,Transitorio,"0,00","13,00","13,00","1,00",1060200,0.0,13.0,13.0,1.0
50,Meta,50711,Vistahermosa,Leguminosas,Leguminosas,Maní,Maní,2023,2023B,Transitorio,"0,00","2,00","1,80","0,90",1060700,0.0,2.0,1.8,0.9
52,Nariño,52019,Albán,Raíces y tubérculos,Raíces y tubérculos,Achira,Achira,2022,2022B,Transitorio,"0,00","10,00","80,00","8,00",1080100,0.0,10.0,80.0,8.0
52,Nariño,52019,Albán,Raíces y tubérculos,Raíces y tubérculos,Achira,Achira,2023,2023B,Transitorio,"0,00","8,00","64,00","8,00",1080100,0.0,8.0,64.0,8.0
52,Nariño,52019,Albán,Raíces y tubérculos,Raíces y tubérculos,Achira,Achira,2024,2024B,Transitorio,"0,00","1,00","6,00","6,00",1080100,0.0,1.0,6.0,6.0
52,Nariño,52019,Albán,Raíces y tubérculos,Raíces y tubérculos,Arracacha,Arracacha,2025,2025A,Transitorio,"0,00","2,00","16,00","8,00",1080200,0.0,2.0,16.0,8.0
52,Nariño,52019,Albán,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2022,2022A,Transitorio,"0,00","74,00","1.036,00","14,00",1081001,0.0,74.0,1036.0,14.0
52,Nariño,52019,Albán,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2023,2023A,Transitorio,"0,00","40,00","280,00","7,00",1081001,0.0,40.0,280.0,7.0
52,Nariño,52036,Ancuya,Raíces y tubérculos,Raíces y tubérculos,Arracacha,Arracacha,2022,2022B,Transitorio,"0,00","30,00","390,00","13,00",1080200,0.0,30.0,390.0,13.0
52,Nariño,52036,Ancuya,Raíces y tubérculos,Raíces y tubérculos,Arracacha,Arracacha,2023,2023B,Transitorio,"0,00","30,00","360,00","12,00",1080200,0.0,30.0,360.0,12.0
52,Nariño,52036,Ancuya,Raíces y tubérculos,Raíces y tubérculos,Arracacha,Arracacha,2024,2024B,Transitorio,"0,00","30,00","300,00","10,00",1080200,0.0,30.0,300.0,10.0
52,Nariño,52036,Ancuya,Raíces y tubérculos,Raíces y tubérculos,Arracacha,Arracacha,2025,2025B,Transitorio,"0,00","30,00","300,00","10,00",1080200,0.0,30.0,300.0,10.0
52,Nariño,52036,Ancuya,Cereales,Cereales,Maíz,Maíz blanco tecnificado,2023,2023A,Transitorio,"0,00","3,00","4,50","1,50",1010403,0.0,3.0,4.5,1.5
52,Nariño,52036,Ancuya,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2022,2022B,Transitorio,"0,00","6,00","108,00","18,00",1081001,0.0,6.0,108.0,18.0
52,Nariño,52036,Ancuya,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2023,2023B,Transitorio,"0,00","6,00","90,00","15,00",1081001,0.0,6.0,90.0,15.0
52,Nariño,52079,Barbacoas,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2024,2024B,Transitorio,"0,00","9,00","8,55","0,95",1010402,0.0,9.0,8.55,0.95
52,Nariño,52083,Belén,Raíces y tubérculos,Raíces y tubérculos,Arracacha,Arracacha,2024,2024B,Transitorio,"0,00","1,70","13,60","8,00",1080200,0.0,1.7,13.6,8.0
52,Nariño,52083,Belén,Raíces y tubérculos,Raíces y tubérculos,Arracacha,Arracacha,2025,2025B,Transitorio,"0,00","1,70","15,30","9,00",1080200,0.0,1.7,15.3,9.0
52,Nariño,52083,Belén,Hortalizas,Hortalizas de raíz,Batata,Batata,2023,2023A,Transitorio,"0,00","1,00","10,00","10,00",1050700,0.0,1.0,10.0,10.0
52,Nariño,52083,Belén,Cereales,Cereales,Trigo,Trigo,2022,2022B,Transitorio,"0,00","1,50","1,50","1,00",1010800,0.0,1.5,1.5,1.0
52,Nariño,52083,Belén,Cereales,Cereales,Trigo,Trigo,2024,2024B,Transitorio,"0,00","1,50","1,80","1,20",1010800,0.0,1.5,1.8,1.2
52,Nariño,52083,Belén,Cereales,Cereales,Trigo,Trigo,2025,2025B,Transitorio,"0,00","0,50","0,65","1,30",1010800,0.0,0.5,0.65,1.3
52,Nariño,52083,Belén,Raíces y tubérculos,Raíces y tubérculos,Ulluco,Ulluco,2025,2025A,Transitorio,"0,00","1,00","7,00","7,00",1080900,0.0,1.0,7.0,7.0
52,Nariño,52110,Buesaco,Hortalizas,Hortalizas de raíz,Cebolla de bulbo,Cebolla de bulbo,2024,2024A,Transitorio,"0,00","5,00","60,00","12,00",1051100,0.0,5.0,60.0,12.0
52,Nariño,52110,Buesaco,Hortalizas,Hortalizas de raíz,Cebolla de bulbo,Cebolla de bulbo,2025,2025A,Transitorio,"0,00","3,00","36,00","12,00",1051100,0.0,3.0,36.0,12.0
52,Nariño,52203,Colón,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2022,2022B,Transitorio,"0,00","23,00","184,00","8,00",1081001,0.0,23.0,184.0,8.0
52,Nariño,52207,Consacá,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2022,2022B,Transitorio,"0,00","60,00","120,00","2,00",1010402,0.0,60.0,120.0,2.0
52,Nariño,52207,Consacá,Cereales,Cereales,Maíz,Maíz blanco tradicional,2022,2022B,Transitorio,"0,00","25,00","50,00","2,00",1010404,0.0,25.0,50.0,2.0
52,Nariño,52207,Consacá,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2024,2024B,Transitorio,"0,00","7,00","98,00","14,00",1081001,0.0,7.0,98.0,14.0
52,Nariño,52207,Consacá,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2025,2025B,Transitorio,"0,00","6,00","90,00","15,00",1081001,0.0,6.0,90.0,15.0
52,Nariño,52224,Cuaspud Carlosama,Hortalizas,Hortalizas de raíz,Ajo,Ajo,2025,2025A,Transitorio,"0,00","4,00","16,00","4,00",1050400,0.0,4.0,16.0,4.0
52,Nariño,52227,Cumbal,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2022,2022A,Transitorio,"0,00","9,00","12,58","1,40",1010402,0.0,9.0,12.58,1.4
52,Nariño,52227,Cumbal,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2023,2023A,Transitorio,"0,00","12,00","18,00","1,50",1010402,0.0,12.0,18.0,1.5
52,Nariño,52227,Cumbal,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2024,2024A,Transitorio,"0,00","12,00","19,20","1,60",1010402,0.0,12.0,19.2,1.6
52,Nariño,52227,Cumbal,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2025,2025A,Transitorio,"0,00","12,50","20,00","1,60",1010402,0.0,12.5,20.0,1.6
52,Nariño,52227,Cumbal,Cereales,Cereales,Quinua,Quinua,2022,2022B,Transitorio,"0,00","0,50","0,70","1,40",1010600,0.0,0.5,0.7,1.4
52,Nariño,52227,Cumbal,Cereales,Cereales,Quinua,Quinua,2023,2023B,Transitorio,"0,00","0,50","0,75","1,50",1010600,0.0,0.5,0.75,1.5
52,Nariño,52227,Cumbal,Cereales,Cereales,Quinua,Quinua,2024,2024B,Transitorio,"0,00","0,30","0,45","1,50",1010600,0.0,0.3,0.45,1.5
52,Nariño,52227,Cumbal,Cereales,Cereales,Quinua,Quinua,2025,2025B,Transitorio,"0,00","0,30","0,45","1,50",1010600,0.0,0.3,0.45,1.5
52,Nariño,52250,El Charco,Raíces y tubérculos,Raíces y tubérculos,"Malanga, achín, yota, papa china, bore","Malanga, achín, yota, papa china, bore",2024,2024B,Transitorio,"0,00","4,00","40,00","10,00",1080400,0.0,4.0,40.0,10.0
52,Nariño,52250,El Charco,Raíces y tubérculos,Raíces y tubérculos,"Malanga, achín, yota, papa china, bore","Malanga, achín, yota, papa china, bore",2025,2025B,Transitorio,"0,00","4,00","40,00","10,00",1080400,0.0,4.0,40.0,10.0
52,Nariño,52250,El Charco,Raíces y tubérculos,Raíces y tubérculos,Ñame,Ñame demás variedades,2022,2022B,Transitorio,"0,00","3,00","60,00","20,00",1080699,0.0,3.0,60.0,20.0
52,Nariño,52250,El Charco,Raíces y tubérculos,Raíces y tubérculos,Ñame,Ñame demás variedades,2023,2023B,Transitorio,"0,00","3,50","63,00","18,00",1080699,0.0,3.5,63.0,18.0
52,Nariño,52250,El Charco,Raíces y tubérculos,Raíces y tubérculos,Ñame,Ñame demás variedades,2024,2024B,Transitorio,"0,00","1,00","18,00","18,00",1080699,0.0,1.0,18.0,18.0
52,Nariño,52250,El Charco,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2022,2022B,Transitorio,"0,00","13,00","221,00","17,00",1081001,0.0,13.0,221.0,17.0
52,Nariño,52250,El Charco,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2024,2024B,Transitorio,"0,00","14,00","210,00","15,00",1081001,0.0,14.0,210.0,15.0
52,Nariño,52254,El Peñol,Raíces y tubérculos,Raíces y tubérculos,Achira,Achira,2024,2024B,Transitorio,"0,00","0,30","1,20","4,00",1080100,0.0,0.3,1.2,4.0
52,Nariño,52254,El Peñol,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2024,2024A,Transitorio,"0,00","5,00","80,00","16,00",1081001,0.0,5.0,80.0,16.0
52,Nariño,52258,El Tablón de Gómez,Raíces y tubérculos,Raíces y tubérculos,Arracacha,Arracacha,2025,2025B,Transitorio,"0,00","3,00","15,00","5,00",1080200,0.0,3.0,15.0,5.0
52,Nariño,52258,El Tablón de Gómez,Leguminosas,Leguminosas,Arveja,Arveja,2022,2022B,Transitorio,"0,00","23,00","23,11","1,00",1060100,0.0,23.0,23.11,1.0
52,Nariño,52258,El Tablón de Gómez,Leguminosas,Leguminosas,Frijol,Frijol,2022,2022B,Transitorio,"0,00","14,00","15,66","1,12",1060200,0.0,14.0,15.66,1.12
52,Nariño,52258,El Tablón de Gómez,Leguminosas,Leguminosas,Frijol,Frijol,2023,2023B,Transitorio,"0,00","15,00","15,73","1,05",1060200,0.0,15.0,15.73,1.05
52,Nariño,52258,El Tablón de Gómez,Leguminosas,Leguminosas,Frijol,Frijol,2024,2024B,Transitorio,"0,00","12,00","12,59","1,05",1060200,0.0,12.0,12.59,1.05
52,Nariño,52258,El Tablón de Gómez,Leguminosas,Leguminosas,Haba,Haba,2022,2022B,Transitorio,"0,00","1,50","2,32","1,55",1060500,0.0,1.5,2.32,1.55
52,Nariño,52258,El Tablón de Gómez,Leguminosas,Leguminosas,Haba,Haba,2024,2024B,Transitorio,"0,00","1,50","5,25","3,50",1060500,0.0,1.5,5.25,3.5
52,Nariño,52258,El Tablón de Gómez,Leguminosas,Leguminosas,Haba,Haba,2025,2025B,Transitorio,"0,00","1,50","2,32","1,55",1060500,0.0,1.5,2.32,1.55
52,Nariño,52258,El Tablón de Gómez,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2025,2025B,Transitorio,"0,00","17,00","19,02","1,12",1010402,0.0,17.0,19.02,1.12
52,Nariño,52258,El Tablón de Gómez,Cereales,Cereales,Maíz,Maíz blanco tradicional,2024,2024B,Transitorio,"0,00","2,00","2,24","1,12",1010404,0.0,2.0,2.24,1.12
52,Nariño,52258,El Tablón de Gómez,Raíces y tubérculos,Raíces y tubérculos,Ulluco,Ulluco,2024,2024B,Transitorio,"0,00","3,00","18,00","6,00",1080900,0.0,3.0,18.0,6.0
52,Nariño,52258,El Tablón de Gómez,Raíces y tubérculos,Raíces y tubérculos,Ulluco,Ulluco,2025,2025B,Transitorio,"0,00","2,50","15,00","6,00",1080900,0.0,2.5,15.0,6.0
52,Nariño,52260,El Tambo,Raíces y tubérculos,Raíces y tubérculos,Achira,Achira,2024,2024B,Transitorio,"0,00","1,00","0,50","0,50",1080100,0.0,1.0,0.5,0.5
52,Nariño,52260,El Tambo,Raíces y tubérculos,Raíces y tubérculos,Papa,Papa todas las variedades,2025,2025A,Transitorio,"0,00","5,00","100,00","20,00",1080701,0.0,5.0,100.0,20.0
52,Nariño,52287,Funes,Hortalizas,Hortalizas de raíz,Ajo,Ajo,2022,2022B,Transitorio,"0,00","1,00","10,00","10,00",1050400,0.0,1.0,10.0,10.0
52,Nariño,52287,Funes,Cereales,Cereales,Cebada,Cebada,2025,2025B,Transitorio,"0,00","1,00","0,90","0,90",1010300,0.0,1.0,0.9,0.9
52,Nariño,52320,Guaitarilla,Cereales,Cereales,Cebada,Cebada,2022,2022B,Transitorio,"0,00","30,00","75,00","2,50",1010300,0.0,30.0,75.0,2.5
52,Nariño,52320,Guaitarilla,Cereales,Cereales,Cebada,Cebada,2023,2023B,Transitorio,"0,00","25,00","57,50","2,30",1010300,0.0,25.0,57.5,2.3
52,Nariño,52320,Guaitarilla,Cereales,Cereales,Cebada,Cebada,2024,2024B,Transitorio,"0,00","30,00","69,00","2,30",1010300,0.0,30.0,69.0,2.3
52,Nariño,52320,Guaitarilla,Cereales,Cereales,Cebada,Cebada,2025,2025B,Transitorio,"0,00","44,00","101,20","2,30",1010300,0.0,44.0,101.2,2.3
52,Nariño,52320,Guaitarilla,Hortalizas,Hortalizas de hoja,Cilantro,Cilantro,2023,2023B,Transitorio,"0,00","2,00","8,00","4,00",1051300,0.0,2.0,8.0,4.0
52,Nariño,52320,Guaitarilla,Leguminosas,Leguminosas,Haba,Haba,2022,2022B,Transitorio,"0,00","2,00","8,00","4,00",1060500,0.0,2.0,8.0,4.0
52,Nariño,52320,Guaitarilla,Cereales,Cereales,Maíz,Maíz amarillo tecnificado,2022,2022A,Transitorio,"0,00","50,00","125,00","2,50",1010401,0.0,50.0,125.0,2.5
52,Nariño,52320,Guaitarilla,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2022,2022A,Transitorio,"0,00","420,00","420,00","1,00",1010402,0.0,420.0,420.0,1.0
52,Nariño,52320,Guaitarilla,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2023,2023A,Transitorio,"0,00","450,00","450,00","1,00",1010402,0.0,450.0,450.0,1.0
52,Nariño,52320,Guaitarilla,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2024,2024A,Transitorio,"0,00","400,00","480,00","1,20",1010402,0.0,400.0,480.0,1.2
52,Nariño,52320,Guaitarilla,Cereales,Cereales,Maíz,Maíz blanco tradicional,2022,2022A,Transitorio,"0,00","420,00","420,00","1,00",1010404,0.0,420.0,420.0,1.0
52,Nariño,52320,Guaitarilla,Cereales,Cereales,Maíz,Maíz blanco tradicional,2023,2023A,Transitorio,"0,00","430,00","430,00","1,00",1010404,0.0,430.0,430.0,1.0
52,Nariño,52320,Guaitarilla,Cereales,Cereales,Maíz,Maíz blanco tradicional,2024,2024A,Transitorio,"0,00","400,00","480,00","1,20",1010404,0.0,400.0,480.0,1.2
52,Nariño,52320,Guaitarilla,Hortalizas,Hortalizas de fruto,Pepino Cohombro,Pepino cohombro,2024,2024B,Transitorio,"0,00","0,25","1,50","6,00",1052300,0.0,0.25,1.5,6.0
52,Nariño,52320,Guaitarilla,Cereales,Cereales,Quinua,Quinua,2022,2022B,Transitorio,"0,00","5,00","10,00","2,00",1010600,0.0,5.0,10.0,2.0
52,Nariño,52320,Guaitarilla,Cereales,Cereales,Quinua,Quinua,2023,2023B,Transitorio,"0,00","5,00","10,00","2,00",1010600,0.0,5.0,10.0,2.0
52,Nariño,52320,Guaitarilla,Cereales,Cereales,Quinua,Quinua,2024,2024B,Transitorio,"0,00","6,00","12,00","2,00",1010600,0.0,6.0,12.0,2.0
52,Nariño,52320,Guaitarilla,Cereales,Cereales,Quinua,Quinua,2025,2025B,Transitorio,"0,00","8,00","16,00","2,00",1010600,0.0,8.0,16.0,2.0
52,Nariño,52320,Guaitarilla,Cereales,Cereales,Trigo,Trigo,2023,2023B,Transitorio,"0,00","35,00","52,50","1,50",1010800,0.0,35.0,52.5,1.5
52,Nariño,52320,Guaitarilla,Cereales,Cereales,Trigo,Trigo,2024,2024B,Transitorio,"0,00","35,00","52,50","1,50",1010800,0.0,35.0,52.5,1.5
52,Nariño,52323,Gualmatán,Raíces y tubérculos,Raíces y tubérculos,Arracacha,Arracacha,2022,2022B,Transitorio,"0,00","2,00","16,00","8,00",1080200,0.0,2.0,16.0,8.0
52,Nariño,52323,Gualmatán,Raíces y tubérculos,Raíces y tubérculos,Arracacha,Arracacha,2023,2023B,Transitorio,"0,00","2,00","30,00","15,00",1080200,0.0,2.0,30.0,15.0
52,Nariño,52323,Gualmatán,Leguminosas,Leguminosas,Frijol,Frijol,2023,2023B,Transitorio,"0,00","3,00","3,60","1,20",1060200,0.0,3.0,3.6,1.2
52,Nariño,52323,Gualmatán,Leguminosas,Leguminosas,Frijol,Frijol,2024,2024B,Transitorio,"0,00","2,00","1,60","0,80",1060200,0.0,2.0,1.6,0.8
52,Nariño,52323,Gualmatán,Raíces y tubérculos,Raíces y tubérculos,Ulluco,Ulluco,2024,2024A,Transitorio,"0,00","2,00","12,00","6,00",1080900,0.0,2.0,12.0,6.0
52,Nariño,52352,Iles,Cereales,Cereales,Cebada,Cebada,2025,2025B,Transitorio,"0,00","5,00","12,50","2,50",1010300,0.0,5.0,12.5,2.5
52,Nariño,52352,Iles,Cereales,Cereales,Trigo,Trigo,2025,2025B,Transitorio,"0,00","6,00","18,00","3,00",1010800,0.0,6.0,18.0,3.0
52,Nariño,52354,Imués,Cereales,Cereales,Cebada,Cebada,2022,2022B,Transitorio,"0,00","80,00","280,00","3,50",1010300,0.0,80.0,280.0,3.5
52,Nariño,52354,Imués,Cereales,Cereales,Cebada,Cebada,2023,2023B,Transitorio,"0,00","42,00","117,60","2,80",1010300,0.0,42.0,117.6,2.8
52,Nariño,52354,Imués,Cereales,Cereales,Cebada,Cebada,2024,2024B,Transitorio,"0,00","50,00","140,00","2,80",1010300,0.0,50.0,140.0,2.8
52,Nariño,52354,Imués,Cereales,Cereales,Cebada,Cebada,2025,2025B,Transitorio,"0,00","50,00","150,00","3,00",1010300,0.0,50.0,150.0,3.0
52,Nariño,52354,Imués,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2022,2022B,Transitorio,"0,00","57,00","62,70","1,10",1010402,0.0,57.0,62.7,1.1
52,Nariño,52354,Imués,Cereales,Cereales,Trigo,Trigo,2022,2022B,Transitorio,"0,00","155,00","310,00","2,00",1010800,0.0,155.0,310.0,2.0
52,Nariño,52354,Imués,Cereales,Cereales,Trigo,Trigo,2023,2023B,Transitorio,"0,00","402,00","804,00","2,00",1010800,0.0,402.0,804.0,2.0
52,Nariño,52354,Imués,Cereales,Cereales,Trigo,Trigo,2024,2024B,Transitorio,"0,00","200,00","400,00","2,00",1010800,0.0,200.0,400.0,2.0
52,Nariño,52354,Imués,Cereales,Cereales,Trigo,Trigo,2025,2025B,Transitorio,"0,00","70,00","161,00","2,30",1010800,0.0,70.0,161.0,2.3
52,Nariño,52356,Ipiales,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2022,2022B,Transitorio,"0,00","10,00","80,00","8,00",1081001,0.0,10.0,80.0,8.0
52,Nariño,52378,La Cruz,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2022,2022B,Transitorio,"0,00","12,00","14,40","1,20",1010402,0.0,12.0,14.4,1.2
52,Nariño,52378,La Cruz,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2023,2023B,Transitorio,"0,00","12,00","14,40","1,20",1010402,0.0,12.0,14.4,1.2
52,Nariño,52378,La Cruz,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2024,2024B,Transitorio,"0,00","14,00","16,80","1,20",1010402,0.0,14.0,16.8,1.2
52,Nariño,52378,La Cruz,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2025,2025B,Transitorio,"0,00","18,00","27,00","1,50",1010402,0.0,18.0,27.0,1.5
52,Nariño,52378,La Cruz,Cereales,Cereales,Maíz,Maíz blanco tradicional,2022,2022B,Transitorio,"0,00","45,00","54,00","1,20",1010404,0.0,45.0,54.0,1.2
52,Nariño,52378,La Cruz,Cereales,Cereales,Maíz,Maíz blanco tradicional,2023,2023B,Transitorio,"0,00","40,00","48,00","1,20",1010404,0.0,40.0,48.0,1.2
52,Nariño,52378,La Cruz,Cereales,Cereales,Maíz,Maíz blanco tradicional,2024,2024B,Transitorio,"0,00","42,00","50,40","1,20",1010404,0.0,42.0,50.4,1.2
52,Nariño,52378,La Cruz,Cereales,Cereales,Maíz,Maíz blanco tradicional,2025,2025B,Transitorio,"0,00","45,00","67,50","1,50",1010404,0.0,45.0,67.5,1.5
52,Nariño,52381,La Florida,Raíces y tubérculos,Raíces y tubérculos,Arracacha,Arracacha,2022,2022B,Transitorio,"0,00","5,00","10,00","2,00",1080200,0.0,5.0,10.0,2.0
52,Nariño,52381,La Florida,Leguminosas,Leguminosas,Arveja,Arveja,2025,2025A,Transitorio,"0,00","1,00","2,34","2,34",1060100,0.0,1.0,2.34,2.34
52,Nariño,52381,La Florida,Cereales,Cereales,Maíz,Maíz blanco tradicional,2022,2022B,Transitorio,"0,00","40,00","40,00","1,00",1010404,0.0,40.0,40.0,1.0
52,Nariño,52381,La Florida,Cereales,Cereales,Maíz,Maíz blanco tradicional,2023,2023B,Transitorio,"0,00","40,00","40,00","1,00",1010404,0.0,40.0,40.0,1.0
52,Nariño,52381,La Florida,Cereales,Cereales,Maíz,Maíz blanco tradicional,2024,2024B,Transitorio,"0,00","110,00","110,00","1,00",1010404,0.0,110.0,110.0,1.0
52,Nariño,52381,La Florida,Cereales,Cereales,Maíz,Maíz blanco tradicional,2025,2025B,Transitorio,"0,00","20,00","17,00","0,85",1010404,0.0,20.0,17.0,0.85
52,Nariño,52381,La Florida,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2022,2022B,Transitorio,"0,00","14,00","70,00","5,00",1081001,0.0,14.0,70.0,5.0
52,Nariño,52399,La Unión,Leguminosas,Leguminosas,Frijol,Frijol,2024,2024A,Transitorio,"0,00","40,00","69,93","1,75",1060200,0.0,40.0,69.93,1.75
52,Nariño,52399,La Unión,Cereales,Cereales,Maíz,Maíz amarillo tecnificado,2024,2024A,Transitorio,"0,00","225,00","652,50","2,90",1010401,0.0,225.0,652.5,2.9
52,Nariño,52399,La Unión,Cereales,Cereales,Maíz,Maíz amarillo tecnificado,2025,2025A,Transitorio,"0,00","20,00","60,00","3,00",1010401,0.0,20.0,60.0,3.0
52,Nariño,52399,La Unión,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2022,2022B,Transitorio,"0,00","50,00","100,00","2,00",1010402,0.0,50.0,100.0,2.0
52,Nariño,52399,La Unión,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2023,2023B,Transitorio,"0,00","52,00","98,80","1,90",1010402,0.0,52.0,98.8,1.9
52,Nariño,52399,La Unión,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2025,2025A,Transitorio,"0,00","30,00","36,00","1,20",1010402,0.0,30.0,36.0,1.2
52,Nariño,52399,La Unión,Cereales,Cereales,Maíz,Maíz blanco tecnificado,2024,2024A,Transitorio,"0,00","52,00","156,00","3,00",1010403,0.0,52.0,156.0,3.0
52,Nariño,52399,La Unión,Cereales,Cereales,Maíz,Maíz blanco tecnificado,2025,2025B,Transitorio,"0,00","10,00","8,39","0,84",1010403,0.0,10.0,8.39,0.84
52,Nariño,52399,La Unión,Cereales,Cereales,Maíz,Maíz blanco tradicional,2022,2022B,Transitorio,"0,00","20,00","40,00","2,00",1010404,0.0,20.0,40.0,2.0
52,Nariño,52399,La Unión,Cereales,Cereales,Maíz,Maíz blanco tradicional,2024,2024A,Transitorio,"0,00","20,00","32,00","1,60",1010404,0.0,20.0,32.0,1.6
52,Nariño,52399,La Unión,Cereales,Cereales,Maíz,Maíz blanco tradicional,2025,2025B,Transitorio,"0,00","20,00","32,00","1,60",1010404,0.0,20.0,32.0,1.6
52,Nariño,52399,La Unión,Hortalizas,Hortalizas de fruto,Tomate,Tomate,2024,2024A,Transitorio,"0,00","5,00","35,00","7,00",1052901,0.0,5.0,35.0,7.0
52,Nariño,52411,Linares,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2022,2022B,Transitorio,"0,00","88,00","1.760,00","20,00",1081001,0.0,88.0,1760.0,20.0
52,Nariño,52418,Los Andes,Raíces y tubérculos,Raíces y tubérculos,Arracacha,Arracacha,2025,2025B,Transitorio,"0,00","2,00","18,00","9,00",1080200,0.0,2.0,18.0,9.0
52,Nariño,52418,Los Andes,Leguminosas,Leguminosas,Frijol,Frijol,2022,2022B,Transitorio,"0,00","26,50","33,13","1,25",1060200,0.0,26.5,33.13,1.25
52,Nariño,52418,Los Andes,Leguminosas,Leguminosas,Frijol,Frijol,2023,2023B,Transitorio,"0,00","25,00","25,00","1,00",1060200,0.0,25.0,25.0,1.0
52,Nariño,52418,Los Andes,Raíces y tubérculos,Raíces y tubérculos,Papa,Papa todas las variedades,2022,2022B,Transitorio,"0,00","4,00","36,00","9,00",1080701,0.0,4.0,36.0,9.0
52,Nariño,52418,Los Andes,Raíces y tubérculos,Raíces y tubérculos,Papa,Papa todas las variedades,2023,2023B,Transitorio,"0,00","4,00","32,00","8,00",1080701,0.0,4.0,32.0,8.0
