Código Dane departamento,Departamento,Código Dane municipio,Municipio,Grupo cultivo,Subgrupo,Cultivo,Desagregación cultivo,Año,Periodo,Ciclo del cultivo,Área sembrada,Área cosechada,Producción,Rendimiento,Código del cultivo,area_sembrada_num,area_cosechada_num,diferencia_ha,ratio_cosechada_sembrada
50,Meta,50251,El Castillo,Cereales,Cereales,Arroz,Arroz secano mecanizado,2022,2022A,Transitorio,"210,00","292,00","1.898,00","6,50",1010103,210.0,292.0,82.0,1.3904761904761904
50,Meta,50251,El Castillo,Cereales,Cereales,Arroz,Arroz secano mecanizado,2023,2023B,Transitorio,"247,00","752,00","3.760,00","5,00",1010103,247.0,752.0,505.0,3.0445344129554655
50,Meta,50251,El Castillo,Cereales,Cereales,Arroz,Arroz secano mecanizado,2024,2024B,Transitorio,"1.000,00","2.300,00","13.685,00","5,95",1010103,1000.0,2300.0,1300.0,2.3
50,Meta,50251,El Castillo,Cereales,Cereales,Arroz,Arroz secano mecanizado,2025,2025B,Transitorio,"700,00","1.448,00","7.240,00","5,00",1010103,700.0,1448.0,748.0,2.0685714285714285
50,Meta,50251,El Castillo,Cereales,Cereales,Maíz,Maíz amarillo tecnificado,2022,2022A,Transitorio,"472,00","520,00","2.600,00","5,00",1010401,472.0,520.0,48.0,1.1016949152542372
50,Meta,50251,El Castillo,Cereales,Cereales,Maíz,Maíz amarillo tecnificado,2024,2024A,Transitorio,"500,00","520,00","2.600,00","5,00",1010401,500.0,520.0,20.0,1.04
50,Meta,50251,El Castillo,Cereales,Cereales,Maíz,Maíz amarillo tecnificado,2025,2025A,Transitorio,"500,00","600,00","3.000,00","5,00",1010401,500.0,600.0,100.0,1.2
50,Meta,50251,El Castillo,Cereales,Cereales,Maíz,Maíz blanco tecnificado,2024,2024A,Transitorio,"100,00","110,00","550,00","5,00",1010403,100.0,110.0,10.0,1.1
50,Meta,50251,El Castillo,Cereales,Cereales,Maíz,Maíz blanco tecnificado,2025,2025A,Transitorio,"0,00","100,00","500,00","5,00",1010403,0.0,100.0,100.0,inf
50,Meta,50251,El Castillo,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2023,2023B,Transitorio,"524,00","724,00","8.688,00","12,00",1081001,524.0,724.0,200.0,1.381679389312977
50,Meta,50251,El Castillo,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2024,2024A,Transitorio,"500,00","524,00","7.860,00","15,00",1081001,500.0,524.0,24.0,1.048
50,Meta,50251,El Castillo,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2025,2025A,Transitorio,"200,00","500,00","7.500,00","15,00",1081001,200.0,500.0,300.0,2.5
50,Meta,50270,El Dorado,Cereales,Cereales,Arroz,Arroz secano mecanizado,2023,2023B,Transitorio,"20,00","40,00","260,00","6,50",1010103,20.0,40.0,20.0,2.0
50,Meta,50270,El Dorado,Cereales,Cereales,Arroz,Arroz secano mecanizado,2024,2024B,Transitorio,"23,00","48,00","312,00","6,50",1010103,23.0,48.0,25.0,2.0869565217391304
50,Meta,50270,El Dorado,Cereales,Cereales,Arroz,Arroz secano mecanizado,2025,2025B,Transitorio,"40,00","95,00","617,50","6,50",1010103,40.0,95.0,55.0,2.375
50,Meta,50270,El Dorado,Leguminosas,Leguminosas,Frijol,Frijol,2022,2022B,Transitorio,"0,00","2,00","2,60","1,30",1060200,0.0,2.0,2.0,inf
50,Meta,50270,El Dorado,Leguminosas,Leguminosas,Frijol,Frijol,2023,2023B,Transitorio,"0,00","1,00","1,30","1,30",1060200,0.0,1.0,1.0,inf
50,Meta,50270,El Dorado,Leguminosas,Leguminosas,Frijol,Frijol,2025,2025B,Transitorio,"1,50","2,50","2,27","0,91",1060200,1.5,2.5,1.0,1.6666666666666667
50,Meta,50270,El Dorado,Cereales,Cereales,Maíz,Maíz amarillo tecnificado,2023,2023A,Transitorio,"45,00","60,00","390,00","6,50",1010401,45.0,60.0,15.0,1.3333333333333333
50,Meta,50270,El Dorado,Cereales,Cereales,Maíz,Maíz amarillo tecnificado,2024,2024A,Transitorio,"45,00","50,00","325,00","6,50",1010401,45.0,50.0,5.0,1.1111111111111112
50,Meta,50270,El Dorado,Cereales,Cereales,Maíz,Maíz amarillo tecnificado,2025,2025B,Transitorio,"45,00","90,00","585,00","6,50",1010401,45.0,90.0,45.0,2.0
50,Meta,50270,El Dorado,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2023,2023A,Transitorio,"15,00","25,00","100,00","4,00",1010402,15.0,25.0,10.0,1.6666666666666667
50,Meta,50270,El Dorado,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2024,2024B,Transitorio,"15,00","16,00","64,00","4,00",1010402,15.0,16.0,1.0,1.0666666666666667
50,Meta,50270,El Dorado,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2025,2025B,Transitorio,"15,00","31,00","124,00","4,00",1010402,15.0,31.0,16.0,2.066666666666667
50,Meta,50270,El Dorado,Cereales,Cereales,Maíz,Maíz blanco tecnificado,2022,2022B,Transitorio,"0,00","2,00","6,00","3,00",1010403,0.0,2.0,2.0,inf
50,Meta,50270,El Dorado,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2023,2023B,Transitorio,"80,00","100,00","600,00","6,00",1081001,80.0,100.0,20.0,1.25
50,Meta,50270,El Dorado,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2025,2025B,Transitorio,"90,00","97,00","776,00","8,00",1081001,90.0,97.0,7.0,1.0777777777777777
50,Meta,50287,Fuente de Oro,Cereales,Cereales,Arroz,Arroz riego,2024,2024A,Transitorio,"700,00","780,00","4.290,00","5,50",1010101,700.0,780.0,80.0,1.1142857142857143
50,Meta,50287,Fuente de Oro,Cereales,Cereales,Arroz,Arroz riego,2025,2025A,Transitorio,"700,00","1.160,00","6.380,00","5,50",1010101,700.0,1160.0,460.0,1.6571428571428573
50,Meta,50287,Fuente de Oro,Cereales,Cereales,Arroz,Arroz secano mecanizado,2022,2022B,Transitorio,"850,00","13.459,00","84.791,70","6,30",1010103,850.0,13459.0,12609.0,15.834117647058823
50,Meta,50287,Fuente de Oro,Cereales,Cereales,Arroz,Arroz secano mecanizado,2023,2023B,Transitorio,"1.500,00","12.524,00","75.144,00","6,00",1010103,1500.0,12524.0,11024.0,8.349333333333334
50,Meta,50287,Fuente de Oro,Cereales,Cereales,Arroz,Arroz secano mecanizado,2024,2024B,Transitorio,"1.700,00","11.740,00","70.440,00","6,00",1010103,1700.0,11740.0,10040.0,6.905882352941177
50,Meta,50287,Fuente de Oro,Cereales,Cereales,Arroz,Arroz secano mecanizado,2025,2025B,Transitorio,"1.750,00","12.191,00","73.146,00","6,00",1010103,1750.0,12191.0,10441.0,6.966285714285714
50,Meta,50287,Fuente de Oro,Cereales,Cereales,Maíz,Maíz amarillo tecnificado,2022,2022B,Transitorio,"715,00","2.500,00","13.750,00","5,50",1010401,715.0,2500.0,1785.0,3.4965034965034967
50,Meta,50287,Fuente de Oro,Cereales,Cereales,Maíz,Maíz amarillo tecnificado,2023,2023B,Transitorio,"750,00","2.600,00","14.300,00","5,50",1010401,750.0,2600.0,1850.0,3.466666666666667
50,Meta,50287,Fuente de Oro,Cereales,Cereales,Maíz,Maíz amarillo tecnificado,2024,2024A,Transitorio,"653,00","750,00","4.500,00","6,00",1010401,653.0,750.0,97.0,1.1485451761102603
50,Meta,50287,Fuente de Oro,Cereales,Cereales,Maíz,Maíz amarillo tecnificado,2025,2025A,Transitorio,"750,00","2.100,00","14.700,00","7,00",1010401,750.0,2100.0,1350.0,2.8
50,Meta,50287,Fuente de Oro,Cereales,Cereales,Maíz,Maíz blanco tecnificado,2022,2022A,Transitorio,"105,00","115,00","575,00","5,00",1010403,105.0,115.0,10.0,1.0952380952380953
50,Meta,50287,Fuente de Oro,Cereales,Cereales,Maíz,Maíz blanco tecnificado,2023,2023A,Transitorio,"125,00","130,00","650,00","5,00",1010403,125.0,130.0,5.0,1.04
50,Meta,50287,Fuente de Oro,Cereales,Cereales,Maíz,Maíz blanco tecnificado,2025,2025A,Transitorio,"250,00","1.500,00","9.000,00","6,00",1010403,250.0,1500.0,1250.0,6.0
50,Meta,50287,Fuente de Oro,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2022,2022B,Transitorio,"0,00","1.700,00","25.500,00","15,00",1081001,0.0,1700.0,1700.0,inf
50,Meta,50287,Fuente de Oro,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2023,2023B,Transitorio,"0,00","1.600,00","24.000,00","15,00",1081001,0.0,1600.0,1600.0,inf
50,Meta,50313,Granada,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Algodón,Algodón,2024,2024A,Transitorio,"0,00","26,00","78,00","3,00",1030100,0.0,26.0,26.0,inf
50,Meta,50313,Granada,Cereales,Cereales,Arroz,Arroz riego,2022,2022A,Transitorio,"25,00","32,00","176,00","5,50",1010101,25.0,32.0,7.0,1.28
50,Meta,50313,Granada,Cereales,Cereales,Arroz,Arroz riego,2023,2023A,Transitorio,"0,00","100,00","600,00","6,00",1010101,0.0,100.0,100.0,inf
50,Meta,50313,Granada,Cereales,Cereales,Arroz,Arroz riego,2024,2024A,Transitorio,"0,00","40,00","240,00","6,00",1010101,0.0,40.0,40.0,inf
50,Meta,50313,Granada,Cereales,Cereales,Arroz,Arroz riego,2025,2025A,Transitorio,"50,00","65,00","332,80","5,12",1010101,50.0,65.0,15.0,1.3
50,Meta,50313,Granada,Cereales,Cereales,Arroz,Arroz secano mecanizado,2022,2022B,Transitorio,"100,00","4.224,00","23.232,00","5,50",1010103,100.0,4224.0,4124.0,42.24
50,Meta,50313,Granada,Cereales,Cereales,Arroz,Arroz secano mecanizado,2023,2023B,Transitorio,"166,00","3.712,00","20.416,00","5,50",1010103,166.0,3712.0,3546.0,22.36144578313253
50,Meta,50313,Granada,Cereales,Cereales,Arroz,Arroz secano mecanizado,2024,2024B,Transitorio,"100,00","3.865,00","23.190,00","6,00",1010103,100.0,3865.0,3765.0,38.65
50,Meta,50313,Granada,Cereales,Cereales,Arroz,Arroz secano mecanizado,2025,2025B,Transitorio,"100,00","2.722,00","16.332,00","6,00",1010103,100.0,2722.0,2622.0,27.22
50,Meta,50313,Granada,Cereales,Cereales,Maíz,Maíz amarillo tecnificado,2024,2024A,Transitorio,"1.150,00","2.600,00","18.200,00","7,00",1010401,1150.0,2600.0,1450.0,2.260869565217391
50,Meta,50313,Granada,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2022,2022A,Transitorio,"10,00","25,00","50,00","2,00",1010402,10.0,25.0,15.0,2.5
50,Meta,50313,Granada,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2024,2024A,Transitorio,"50,00","80,00","176,00","2,20",1010402,50.0,80.0,30.0,1.6
50,Meta,50313,Granada,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2024,2024B,Transitorio,"20,00","65,00","143,00","2,20",1010402,20.0,65.0,45.0,3.25
50,Meta,50313,Granada,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2025,2025B,Transitorio,"20,00","50,00","110,00","2,20",1010402,20.0,50.0,30.0,2.5
50,Meta,50313,Granada,Cereales,Cereales,Maíz,Maíz blanco tecnificado,2023,2023B,Transitorio,"100,00","300,00","660,00","2,20",1010403,100.0,300.0,200.0,3.0
50,Meta,50313,Granada,Cereales,Cereales,Maíz,Maíz blanco tecnificado,2024,2024B,Transitorio,"420,00","510,00","3.060,00","6,00",1010403,420.0,510.0,90.0,1.2142857142857142
50,Meta,50313,Granada,Cereales,Cereales,Maíz,Maíz blanco tecnificado,2025,2025A,Transitorio,"100,00","260,00","1.612,00","6,20",1010403,100.0,260.0,160.0,2.6
50,Meta,50313,Granada,Cereales,Cereales,Maíz,Maíz blanco tradicional,2023,2023A,Transitorio,"0,00","5,00","11,00","2,20",1010404,0.0,5.0,5.0,inf
50,Meta,50313,Granada,Cereales,Cereales,Maíz,Maíz blanco tradicional,2024,2024A,Transitorio,"0,00","5,00","15,00","3,00",1010404,0.0,5.0,5.0,inf
50,Meta,50313,Granada,Cereales,Cereales,Maíz,Maíz blanco tradicional,2025,2025A,Transitorio,"0,00","1,00","2,00","2,00",1010404,0.0,1.0,1.0,inf
50,Meta,50313,Granada,Hortalizas,Hortalizas,Otras hortalizas,Otras hortalizas,2024,2024A,Transitorio,"0,00","0,75","0,75","1,00",1059900,0.0,0.75,0.75,inf
50,Meta,50313,Granada,Oleaginosas,Oleaginosas,Soya,Soya,2022,2022A,Transitorio,"0,00","85,00","170,00","2,00",1070600,0.0,85.0,85.0,inf
50,Meta,50313,Granada,Oleaginosas,Oleaginosas,Soya,Soya,2023,2023A,Transitorio,"0,00","800,00","1.600,00","2,00",1070600,0.0,800.0,800.0,inf
50,Meta,50313,Granada,Oleaginosas,Oleaginosas,Soya,Soya,2024,2024A,Transitorio,"0,00","400,00","1.000,00","2,50",1070600,0.0,400.0,400.0,inf
50,Meta,50313,Granada,Oleaginosas,Oleaginosas,Soya,Soya,2025,2025A,Transitorio,"0,00","222,00","555,00","2,50",1070600,0.0,222.0,222.0,inf
50,Meta,50313,Granada,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2022,2022B,Transitorio,"35,00","890,00","16.020,00","18,00",1081001,35.0,890.0,855.0,25.428571428571427
50,Meta,50313,Granada,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2025,2025A,Transitorio,"1.200,00","1.750,00","28.000,00","16,00",1081001,1200.0,1750.0,550.0,1.4583333333333333
50,Meta,50318,Guamal,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2023,2023B,Transitorio,"0,00","3,00","2,94","0,98",1010402,0.0,3.0,3.0,inf
50,Meta,50318,Guamal,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2024,2024B,Transitorio,"0,00","2,00","2,00","1,00",1010402,0.0,2.0,2.0,inf
50,Meta,50318,Guamal,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2023,2023A,Transitorio,"0,00","3,00","15,00","5,00",1081001,0.0,3.0,3.0,inf
50,Meta,50318,Guamal,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2023,2023B,Transitorio,"0,00","10,00","80,00","8,00",1081001,0.0,10.0,10.0,inf
50,Meta,50325,Mapiripán,Cereales,Cereales,Arroz,Arroz secano mecanizado,2022,2022B,Transitorio,"0,00","160,00","560,00","3,50",1010103,0.0,160.0,160.0,inf
50,Meta,50325,Mapiripán,Cereales,Cereales,Arroz,Arroz secano mecanizado,2024,2024B,Transitorio,"0,00","50,00","190,00","3,80",1010103,0.0,50.0,50.0,inf
50,Meta,50325,Mapiripán,Cereales,Cereales,Arroz,Arroz secano mecanizado,2025,2025B,Transitorio,"0,00","50,00","238,00","4,76",1010103,0.0,50.0,50.0,inf
50,Meta,50325,Mapiripán,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2025,2025A,Transitorio,"60,00","150,00","375,00","2,50",1010402,60.0,150.0,90.0,2.5
50,Meta,50325,Mapiripán,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2023,2023A,Transitorio,"250,00","400,00","4.000,00","10,00",1081001,250.0,400.0,150.0,1.6
50,Meta,50325,Mapiripán,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2024,2024B,Transitorio,"180,00","250,00","2.500,00","10,00",1081001,180.0,250.0,70.0,1.3888888888888888
50,Meta,50330,Mesetas,Cereales,Cereales,Maíz,Maíz amarillo tecnificado,2022,2022B,Transitorio,"26,00","76,00","456,00","6,00",1010401,26.0,76.0,50.0,2.923076923076923
50,Meta,50330,Mesetas,Cereales,Cereales,Maíz,Maíz amarillo tecnificado,2023,2023B,Transitorio,"30,00","150,00","900,00","6,00",1010401,30.0,150.0,120.0,5.0
50,Meta,50330,Mesetas,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2022,2022B,Transitorio,"50,00","120,00","480,00","4,00",1010402,50.0,120.0,70.0,2.4
50,Meta,50330,Mesetas,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2023,2023B,Transitorio,"60,00","300,00","1.200,00","4,00",1010402,60.0,300.0,240.0,5.0
50,Meta,50330,Mesetas,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2024,2024B,Transitorio,"60,00","300,00","1.200,00","4,00",1010402,60.0,300.0,240.0,5.0
50,Meta,50330,Mesetas,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2025,2025B,Transitorio,"60,00","300,00","1.200,00","4,00",1010402,60.0,300.0,240.0,5.0
50,Meta,50330,Mesetas,Cereales,Cereales,Maíz,Maíz blanco tecnificado,2022,2022B,Transitorio,"7,00","12,00","60,00","5,00",1010403,7.0,12.0,5.0,1.7142857142857142
50,Meta,50330,Mesetas,Cereales,Cereales,Maíz,Maíz blanco tecnificado,2023,2023B,Transitorio,"50,00","150,00","750,00","5,00",1010403,50.0,150.0,100.0,3.0
50,Meta,50330,Mesetas,Cereales,Cereales,Maíz,Maíz blanco tradicional,2024,2024B,Transitorio,"40,00","56,00","224,00","4,00",1010404,40.0,56.0,16.0,1.4
50,Meta,50330,Mesetas,Cereales,Cereales,Maíz,Maíz blanco tradicional,2025,2025B,Transitorio,"40,00","80,00","320,00","4,00",1010404,40.0,80.0,40.0,2.0
50,Meta,50330,Mesetas,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2022,2022A,Transitorio,"25,00","35,00","630,00","18,00",1081001,25.0,35.0,10.0,1.4
50,Meta,50330,Mesetas,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2023,2023A,Transitorio,"0,00","25,00","450,00","18,00",1081001,0.0,25.0,25.0,inf
50,Meta,50330,Mesetas,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2024,2024B,Transitorio,"110,00","210,00","3.780,00","18,00",1081001,110.0,210.0,100.0,1.9090909090909092
50,Meta,50350,La Macarena,Cereales,Cereales,Arroz,Arroz secano manual,2022,2022B,Transitorio,"40,00","440,00","1.531,20","3,48",1010102,40.0,440.0,400.0,11.0
50,Meta,50350,La Macarena,Cereales,Cereales,Arroz,Arroz secano manual,2023,2023B,Transitorio,"50,00","460,00","1.600,80","3,48",1010102,50.0,460.0,410.0,9.2
50,Meta,50350,La Macarena,Cereales,Cereales,Arroz,Arroz secano manual,2024,2024B,Transitorio,"50,00","360,00","1.224,00","3,40",1010102,50.0,360.0,310.0,7.2
50,Meta,50350,La Macarena,Cereales,Cereales,Arroz,Arroz secano manual,2025,2025B,Transitorio,"50,00","510,00","1.887,00","3,70",1010102,50.0,510.0,460.0,10.2
50,Meta,50350,La Macarena,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2022,2022B,Transitorio,"300,00","650,00","955,50","1,47",1010402,300.0,650.0,350.0,2.1666666666666665
50,Meta,50350,La Macarena,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2023,2023B,Transitorio,"320,00","660,00","970,20","1,47",1010402,320.0,660.0,340.0,2.0625
50,Meta,50350,La Macarena,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2024,2024B,Transitorio,"300,00","550,00","825,00","1,50",1010402,300.0,550.0,250.0,1.8333333333333333
50,Meta,50350,La Macarena,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2025,2025A,Transitorio,"200,00","300,00","600,00","2,00",1010402,200.0,300.0,100.0,1.5
50,Meta,50350,La Macarena,Cereales,Cereales,Maíz,Maíz blanco tradicional,2022,2022A,Transitorio,"0,00","30,00","60,00","2,00",1010404,0.0,30.0,30.0,inf
50,Meta,50350,La Macarena,Cereales,Cereales,Maíz,Maíz blanco tradicional,2023,2023A,Transitorio,"0,00","30,00","60,00","2,00",1010404,0.0,30.0,30.0,inf
50,Meta,50350,La Macarena,Cereales,Cereales,Maíz,Maíz blanco tradicional,2024,2024A,Transitorio,"0,00","31,00","62,00","2,00",1010404,0.0,31.0,31.0,inf
50,Meta,50350,La Macarena,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2022,2022B,Transitorio,"65,00","150,00","874,50","5,83",1081001,65.0,150.0,85.0,2.3076923076923075
50,Meta,50350,La Macarena,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2023,2023B,Transitorio,"77,00","160,00","932,80","5,83",1081001,77.0,160.0,83.0,2.0779220779220777
50,Meta,50350,La Macarena,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2024,2024B,Transitorio,"150,00","240,00","1.399,20","5,83",1081001,150.0,240.0,90.0,1.6
50,Meta,50370,Uribe,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2025,2025A,Transitorio,"180,00","700,00","1.400,00","2,00",1010402,180.0,700.0,520.0,3.888888888888889
50,Meta,50370,Uribe,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2025,2025A,Transitorio,"200,00","500,00","5.500,00","11,00",1081001,200.0,500.0,300.0,2.5
50,Meta,50400,Lejanías,Cereales,Cereales,Arroz,Arroz secano mecanizado,2022,2022B,Transitorio,"0,00","46,00","312,80","6,80",1010103,0.0,46.0,46.0,inf
50,Meta,50400,Lejanías,Cereales,Cereales,Arroz,Arroz secano mecanizado,2023,2023B,Transitorio,"8,00","64,00","435,20","6,80",1010103,8.0,64.0,56.0,8.0
50,Meta,50400,Lejanías,Cereales,Cereales,Arroz,Arroz secano mecanizado,2024,2024B,Transitorio,"0,00","35,00","227,50","6,50",1010103,0.0,35.0,35.0,inf
50,Meta,50400,Lejanías,Cereales,Cereales,Arroz,Arroz secano mecanizado,2025,2025B,Transitorio,"0,00","141,00","916,50","6,50",1010103,0.0,141.0,141.0,inf
50,Meta,50400,Lejanías,Cereales,Cereales,Maíz,Maíz amarillo tecnificado,2022,2022B,Transitorio,"60,00","180,00","936,00","5,20",1010401,60.0,180.0,120.0,3.0
50,Meta,50400,Lejanías,Cereales,Cereales,Maíz,Maíz amarillo tecnificado,2023,2023B,Transitorio,"84,00","252,00","1.310,40","5,20",1010401,84.0,252.0,168.0,3.0
50,Meta,50400,Lejanías,Cereales,Cereales,Maíz,Maíz amarillo tecnificado,2024,2024B,Transitorio,"45,00","60,00","312,00","5,20",1010401,45.0,60.0,15.0,1.3333333333333333
50,Meta,50400,Lejanías,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2022,2022B,Transitorio,"10,00","22,00","107,80","4,90",1010402,10.0,22.0,12.0,2.2
50,Meta,50400,Lejanías,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2023,2023B,Transitorio,"14,00","31,00","124,00","4,00",1010402,14.0,31.0,17.0,2.2142857142857144
50,Meta,50400,Lejanías,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2024,2024B,Transitorio,"16,00","28,00","112,00","4,00",1010402,16.0,28.0,12.0,1.75
50,Meta,50400,Lejanías,Cereales,Cereales,Maíz,Maíz blanco tecnificado,2022,2022B,Transitorio,"25,00","29,00","139,20","4,80",1010403,25.0,29.0,4.0,1.16
50,Meta,50400,Lejanías,Cereales,Cereales,Maíz,Maíz blanco tecnificado,2023,2023B,Transitorio,"15,00","22,00","105,60","4,80",1010403,15.0,22.0,7.0,1.4666666666666666
50,Meta,50400,Lejanías,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2022,2022A,Transitorio,"45,00","48,00","283,20","5,90",1081001,45.0,48.0,3.0,1.0666666666666667
50,Meta,50400,Lejanías,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2024,2024B,Transitorio,"18,00","70,00","434,00","6,20",1081001,18.0,70.0,52.0,3.888888888888889
50,Meta,50400,Lejanías,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2025,2025A,Transitorio,"27,00","35,00","210,00","6,00",1081001,27.0,35.0,8.0,1.2962962962962963
50,Meta,50400,Lejanías,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2025,2025B,Transitorio,"12,00","18,00","111,60","6,20",1081001,12.0,18.0,6.0,1.5
50,Meta,50450,Puerto Concordia,Hortalizas,Hortalizas de fruto,Ahuyama,Ahuyama,2024,2024A,Transitorio,"105,00","135,00","1.620,00","12,00",1050200,105.0,135.0,30.0,1.2857142857142858
50,Meta,50450,Puerto Concordia,Hortalizas,Hortalizas de fruto,Ahuyama,Ahuyama,2025,2025B,Transitorio,"30,00","70,00","840,00","12,00",1050200,30.0,70.0,40.0,2.3333333333333335
50,Meta,50450,Puerto Concordia,Cereales,Cereales,Arroz,Arroz secano mecanizado,2022,2022B,Transitorio,"70,00","520,00","2.600,00","5,00",1010103,70.0,520.0,450.0,7.428571428571429
50,Meta,50450,Puerto Concordia,Cereales,Cereales,Arroz,Arroz secano mecanizado,2023,2023B,Transitorio,"164,50","1.014,50","3.550,75","3,50",1010103,164.5,1014.5,850.0,6.167173252279635
