metrica,valor_original,cantidad
Área sembrada,"1.387,03",1
Área sembrada,"1.388,60",1
Área sembrada,"1.389,00",1
Área sembrada,"1.390,80",1
Área sembrada,"1.390,89",1
Área sembrada,"1.390,90",1
Área sembrada,"1.391,00",1
Área sembrada,"1.393,85",1
Área sembrada,"1.394,00",1
Área sembrada,"1.395,00",1
Área sembrada,"1.395,20",1
Área sembrada,"1.396,00",1
Área sembrada,"1.396,50",1
Área sembrada,"1.398,09",1
Área sembrada,"1.401,00",1
Área sembrada,"1.402,60",1
Área sembrada,"1.402,93",1
Área sembrada,"1.403,90",1
Área sembrada,"1.404,02",1
Área sembrada,"1.404,43",1
Área sembrada,"1.405,56",1
Área sembrada,"1.405,60",1
Área sembrada,"1.407,00",1
Área sembrada,"1.407,60",1
Área sembrada,"1.408,83",1
Área sembrada,"1.410,00",1
Área sembrada,"1.414,00",1
Área sembrada,"1.415,00",1
Área sembrada,"1.415,17",1
Área sembrada,"1.415,80",1
Área sembrada,"1.417,60",1
Área sembrada,"1.418,00",1
Área sembrada,"1.418,30",1
Área sembrada,"1.419,00",1
Área sembrada,"1.419,10",1
Área sembrada,"1.419,72",1
Área sembrada,"1.421,33",1
Área sembrada,"1.422,00",1
Área sembrada,"1.423,54",1
Área sembrada,"1.424,72",1
Área sembrada,"1.424,80",1
Área sembrada,"1.424,90",1
Área sembrada,"1.425,96",1
Área sembrada,"1.427,12",1
Área sembrada,"1.428,00",1
Área sembrada,"1.428,25",1
Área sembrada,"1.428,79",1
Área sembrada,"1.429,44",1
Área sembrada,"1.430,81",1
Área sembrada,"1.431,00",1
Área sembrada,"1.432,00",1
Área sembrada,"1.432,33",1
Área sembrada,"1.433,00",1
Área sembrada,"1.434,84",1
Área sembrada,"1.435,00",1
Área sembrada,"1.437,00",1
Área sembrada,"1.438,80",1
Área sembrada,"1.439,00",1
Área sembrada,"1.441,00",1
Área sembrada,"1.442,01",1
Área sembrada,"1.443,00",1
Área sembrada,"1.444,34",1
Área sembrada,"1.445,08",1
Área sembrada,"1.446,00",1
Área sembrada,"1.447,57",1
Área sembrada,"1.447,92",1
Área sembrada,"1.448,00",1
Área sembrada,"1.448,33",1
Área sembrada,"1.448,79",1
Área sembrada,"1.449,93",1
Área sembrada,"1.451,92",1
Área sembrada,"1.452,84",1
Área sembrada,"1.453,65",1
Área sembrada,"1.455,88",1
Área sembrada,"1.456,03",1
Área sembrada,"1.457,00",1
Área sembrada,"1.457,71",1
Área sembrada,"1.459,79",1
Área sembrada,"1.461,00",1
Área sembrada,"1.462,71",1
Área sembrada,"1.463,00",1
Área sembrada,"1.463,83",1
Área sembrada,"1.465,95",1
Área sembrada,"1.466,00",1
Área sembrada,"1.466,50",1
Área sembrada,"1.468,60",1
Área sembrada,"1.469,00",1
Área sembrada,"1.469,86",1
Área sembrada,"1.470,10",1
Área sembrada,"1.470,50",1
Área sembrada,"1.471,00",1
Área sembrada,"1.472,73",1
Área sembrada,"1.473,00",1
Área sembrada,"1.473,39",1
Área sembrada,"1.473,50",1
Área sembrada,"1.474,00",1
Área sembrada,"1.475,13",1
Área sembrada,"1.476,06",1
Área sembrada,"1.477,00",1
Área sembrada,"1.477,50",1
Área sembrada,"1.479,66",1
Área sembrada,"1.480,46",1
Área sembrada,"1.481,00",1
Área sembrada,"1.481,27",1
Área sembrada,"1.481,83",1
Área sembrada,"1.483,00",1
Área sembrada,"1.484,00",1
Área sembrada,"1.486,93",1
Área sembrada,"1.487,50",1
Área sembrada,"1.488,00",1
Área sembrada,"1.490,01",1
Área sembrada,"1.490,36",1
Área sembrada,"1.490,50",1
Área sembrada,"1.491,00",1
Área sembrada,"1.491,38",1
Área sembrada,"1.491,74",1
Área sembrada,"1.493,00",1
Área sembrada,"1.493,70",1
Área sembrada,"1.494,70",1
Área sembrada,"1.499,00",1
Área sembrada,"1.499,50",1
Área sembrada,"1.499,92",1
Área sembrada,"1.500,10",1
Área sembrada,"1.501,38",1
Área sembrada,"1.503,38",1
Área sembrada,"1.504,00",1
Área sembrada,"1.504,70",1
Área sembrada,"1.509,59",1
Área sembrada,"1.510,48",1
Área sembrada,"1.511,00",1
Área sembrada,"1.511,47",1
Área sembrada,"1.511,61",1
Área sembrada,"1.513,97",1
Área sembrada,"1.514,00",1
Área sembrada,"1.514,18",1
Área sembrada,"1.514,88",1
Área sembrada,"1.515,00",1
Área sembrada,"1.516,26",1
Área sembrada,"1.517,00",1
Área sembrada,"1.518,00",1
Área sembrada,"1.522,15",1
Área sembrada,"1.522,83",1
Área sembrada,"1.523,63",1
Área sembrada,"1.523,80",1
Área sembrada,"1.525,50",1
Área sembrada,"1.526,38",1
Área sembrada,"1.526,41",1
Área sembrada,"1.527,00",1
Área sembrada,"1.527,26",1
Área sembrada,"1.528,00",1
Área sembrada,"1.528,33",1
Área sembrada,"1.529,02",1
Área sembrada,"1.529,09",1
Área sembrada,"1.529,27",1
Área sembrada,"1.529,40",1
Área sembrada,"1.530,77",1
Área sembrada,"1.531,00",1
Área sembrada,"1.532,00",1
Área sembrada,"1.532,26",1
Área sembrada,"1.532,34",1
Área sembrada,"1.534,00",1
Área sembrada,"1.535,00",1
Área sembrada,"1.535,46",1
Área sembrada,"1.536,66",1
Área sembrada,"1.539,50",1
Área sembrada,"1.541,25",1
Área sembrada,"1.541,40",1
Área sembrada,"1.542,64",1
Área sembrada,"1.544,06",1
Área sembrada,"1.545,60",1
Área sembrada,"1.545,96",1
Área sembrada,"1.546,00",1
Área sembrada,"1.548,55",1
Área sembrada,"1.549,00",1
Área sembrada,"1.549,79",1
Área sembrada,"1.552,31",1
Área sembrada,"1.553,92",1
Área sembrada,"1.554,00",1
Área sembrada,"1.554,64",1
Área sembrada,"1.555,54",1
Área sembrada,"1.556,45",1
Área sembrada,"1.557,55",1
Área sembrada,"1.558,15",1
Área sembrada,"1.559,96",1
Área sembrada,"1.561,35",1
Área sembrada,"1.561,97",1
Área sembrada,"1.563,00",1
Área sembrada,"1.564,00",1
Área sembrada,"1.564,96",1
Área sembrada,"1.566,25",1
Área sembrada,"1.568,30",1
Área sembrada,"1.569,00",1
Área sembrada,"1.569,50",1
Área sembrada,"1.569,96",1
Área sembrada,"1.570,73",1
Área sembrada,"1.570,90",1
Área sembrada,"1.571,00",1
Área sembrada,"1.571,37",1
Área sembrada,"1.572,67",1
Área sembrada,"1.572,90",1
Área sembrada,"1.574,31",1
Área sembrada,"1.576,75",1
Área sembrada,"1.577,00",1
Área sembrada,"1.578,63",1
Área sembrada,"1.579,00",1
Área sembrada,"1.579,50",1
Área sembrada,"1.581,80",1
Área sembrada,"1.584,60",1
Área sembrada,"1.585,00",1
Área sembrada,"1.586,30",1
Área sembrada,"1.586,72",1
Área sembrada,"1.589,27",1
Área sembrada,"1.589,84",1
Área sembrada,"1.591,00",1
Área sembrada,"1.593,36",1
Área sembrada,"1.595,93",1
Área sembrada,"1.598,11",1
Área sembrada,"1.599,30",1
Área sembrada,"1.600,10",1
Área sembrada,"1.601,84",1
Área sembrada,"1.605,00",1
Área sembrada,"1.606,20",1
Área sembrada,"1.607,00",1
Área sembrada,"1.608,50",1
Área sembrada,"1.612,00",1
Área sembrada,"1.613,00",1
Área sembrada,"1.613,51",1
Área sembrada,"1.616,92",1
Área sembrada,"1.617,17",1
Área sembrada,"1.618,10",1
Área sembrada,"1.618,63",1
Área sembrada,"1.620,50",1
Área sembrada,"1.621,00",1
Área sembrada,"1.621,02",1
Área sembrada,"1.622,00",1
Área sembrada,"1.623,92",1
Área sembrada,"1.626,76",1
Área sembrada,"1.627,00",1
Área sembrada,"1.628,00",1
Área sembrada,"1.628,95",1
Área sembrada,"1.629,30",1
Área sembrada,"1.631,00",1
Área sembrada,"1.631,05",1
Área sembrada,"1.632,00",1
Área sembrada,"1.633,00",1
Área sembrada,"1.637,00",1
Área sembrada,"1.638,00",1
Área sembrada,"1.641,28",1
Área sembrada,"1.641,73",1
Área sembrada,"1.642,00",1
Área sembrada,"1.643,41",1
Área sembrada,"1.644,70",1
Área sembrada,"1.645,20",1
Área sembrada,"1.645,61",1
Área sembrada,"1.649,40",1
Área sembrada,"1.649,83",1
Área sembrada,"1.650,50",1
Área sembrada,"1.651,00",1
Área sembrada,"1.651,85",1
Área sembrada,"1.653,93",1
Área sembrada,"1.654,00",1
Área sembrada,"1.656,00",1
Área sembrada,"1.656,10",1
Área sembrada,"1.656,82",1
Área sembrada,"1.660,17",1
Área sembrada,"1.660,50",1
Área sembrada,"1.661,00",1
Área sembrada,"1.661,79",1
Área sembrada,"1.664,24",1
Área sembrada,"1.665,53",1
Área sembrada,"1.665,81",1
Área sembrada,"1.666,00",1
Área sembrada,"1.667,00",1
Área sembrada,"1.669,23",1
Área sembrada,"1.672,28",1
Área sembrada,"1.675,00",1
Área sembrada,"1.676,24",1
Área sembrada,"1.677,00",1
Área sembrada,"1.677,01",1
Área sembrada,"1.678,00",1
Área sembrada,"1.679,00",1
Área sembrada,"1.679,79",1
Área sembrada,"1.680,33",1
Área sembrada,"1.681,36",1
Área sembrada,"1.683,46",1
Área sembrada,"1.683,88",1
Área sembrada,"1.684,21",1
Área sembrada,"1.685,00",1
Área sembrada,"1.686,00",1
Área sembrada,"1.686,99",1
Área sembrada,"1.689,00",1
Área sembrada,"1.693,50",1
Área sembrada,"1.698,00",1
Área sembrada,"1.699,33",1
Área sembrada,"1.700,75",1
Área sembrada,"1.702,50",1
Área sembrada,"1.702,56",1
Área sembrada,"1.703,07",1
Área sembrada,"1.703,78",1
Área sembrada,"1.705,87",1
Área sembrada,"1.706,60",1
Área sembrada,"1.706,88",1
Área sembrada,"1.707,14",1
Área sembrada,"1.708,52",1
Área sembrada,"1.710,00",1
Área sembrada,"1.710,70",1
Área sembrada,"1.710,90",1
Área sembrada,"1.714,41",1
Área sembrada,"1.715,00",1
Área sembrada,"1.715,13",1
Área sembrada,"1.715,45",1
Área sembrada,"1.717,00",1
Área sembrada,"1.720,14",1
Área sembrada,"1.721,58",1
Área sembrada,"1.722,40",1
Área sembrada,"1.723,50",1
Área sembrada,"1.727,90",1
Área sembrada,"1.728,92",1
Área sembrada,"1.729,00",1
Área sembrada,"1.734,00",1
Área sembrada,"1.734,86",1
Área sembrada,"1.736,00",1
Área sembrada,"1.736,73",1
Área sembrada,"1.737,00",1
Área sembrada,"1.737,13",1
Área sembrada,"1.737,22",1
Área sembrada,"1.737,49",1
Área sembrada,"1.740,00",1
Área sembrada,"1.742,50",1
Área sembrada,"1.742,98",1
Área sembrada,"1.743,55",1
Área sembrada,"1.743,57",1
Área sembrada,"1.744,50",1
Área sembrada,"1.744,97",1
Área sembrada,"1.748,53",1
Área sembrada,"1.748,85",1
Área sembrada,"1.750,29",1
Área sembrada,"1.751,81",1
Área sembrada,"1.753,30",1
Área sembrada,"1.754,00",1
Área sembrada,"1.759,71",1
Área sembrada,"1.761,72",1
Área sembrada,"1.763,80",1
Área sembrada,"1.764,00",1
Área sembrada,"1.765,00",1
Área sembrada,"1.766,97",1
Área sembrada,"1.767,48",1
Área sembrada,"1.768,94",1
Área sembrada,"1.769,00",1
Área sembrada,"1.771,00",1
Área sembrada,"1.771,68",1
Área sembrada,"1.772,00",1
Área sembrada,"1.772,01",1
Área sembrada,"1.773,90",1
Área sembrada,"1.774,00",1
Área sembrada,"1.775,35",1
Área sembrada,"1.776,05",1
Área sembrada,"1.777,00",1
Área sembrada,"1.778,00",1
Área sembrada,"1.780,74",1
Área sembrada,"1.781,68",1
Área sembrada,"1.783,00",1
Área sembrada,"1.783,66",1
Área sembrada,"1.785,00",1
Área sembrada,"1.789,36",1
Área sembrada,"1.791,48",1
Área sembrada,"1.795,00",1
Área sembrada,"1.796,78",1
Área sembrada,"1.799,15",1
Área sembrada,"1.799,20",1
Área sembrada,"1.799,50",1
Área sembrada,"1.801,00",1
Área sembrada,"1.801,87",1
Área sembrada,"1.802,00",1
Área sembrada,"1.802,03",1
Área sembrada,"1.803,00",1
Área sembrada,"1.806,59",1
Área sembrada,"1.806,63",1
Área sembrada,"1.808,90",1
Área sembrada,"1.809,00",1
Área sembrada,"1.809,64",1
Área sembrada,"1.812,07",1
Área sembrada,"1.814,00",1
Área sembrada,"1.815,00",1
Área sembrada,"1.817,00",1
Área sembrada,"1.818,79",1
Área sembrada,"1.819,00",1
Área sembrada,"1.819,50",1
Área sembrada,"1.819,56",1
Área sembrada,"1.821,26",1
Área sembrada,"1.822,30",1
Área sembrada,"1.823,00",1
Área sembrada,"1.826,00",1
Área sembrada,"1.827,00",1
Área sembrada,"1.827,78",1
Área sembrada,"1.827,94",1
Área sembrada,"1.828,00",1
Área sembrada,"1.829,00",1
Área sembrada,"1.829,23",1
Área sembrada,"1.829,59",1
Área sembrada,"1.829,71",1
Área sembrada,"1.830,10",1
Área sembrada,"1.833,00",1
Área sembrada,"1.833,04",1
Área sembrada,"1.834,00",1
Área sembrada,"1.839,52",1
Área sembrada,"1.840,60",1
Área sembrada,"1.843,26",1
Área sembrada,"1.844,60",1
Área sembrada,"1.845,00",1
Área sembrada,"1.845,60",1
Área sembrada,"1.845,69",1
Área sembrada,"1.846,00",1
Área sembrada,"1.847,55",1
Área sembrada,"1.848,99",1
Área sembrada,"1.849,00",1
Área sembrada,"1.849,80",1
Área sembrada,"1.850,17",1
Área sembrada,"1.853,17",1
Área sembrada,"1.855,00",1
Área sembrada,"1.856,00",1
Área sembrada,"1.856,94",1
Área sembrada,"1.857,00",1
Área sembrada,"1.858,00",1
Área sembrada,"1.858,90",1
Área sembrada,"1.859,00",1
Área sembrada,"1.859,71",1
Área sembrada,"1.860,00",1
Área sembrada,"1.862,00",1
Área sembrada,"1.862,95",1
Área sembrada,"1.864,94",1
Área sembrada,"1.865,00",1
Área sembrada,"1.866,90",1
Área sembrada,"1.867,00",1
Área sembrada,"1.869,94",1
Área sembrada,"1.872,00",1
Área sembrada,"1.872,15",1
Área sembrada,"1.876,50",1
Área sembrada,"1.877,00",1
Área sembrada,"1.879,34",1
Área sembrada,"1.879,94",1
Área sembrada,"1.881,00",1
Área sembrada,"1.881,96",1
Área sembrada,"1.882,30",1
Área sembrada,"1.882,70",1
Área sembrada,"1.883,20",1
Área sembrada,"1.884,00",1
Área sembrada,"1.886,00",1
Área sembrada,"1.888,32",1
Área sembrada,"1.888,50",1
Área sembrada,"1.889,00",1
Área sembrada,"1.889,59",1
Área sembrada,"1.891,00",1
Área sembrada,"1.891,38",1
Área sembrada,"1.892,00",1
Área sembrada,"1.892,10",1
Área sembrada,"1.893,21",1
Área sembrada,"1.893,60",1
Área sembrada,"1.894,08",1
Área sembrada,"1.896,13",1
Área sembrada,"1.897,00",1
Área sembrada,"1.897,65",1
Área sembrada,"1.897,79",1
Área sembrada,"1.897,87",1
Área sembrada,"1.898,00",1
Área sembrada,"1.898,60",1
Área sembrada,"1.900,01",1
Área sembrada,"1.905,01",1
Área sembrada,"1.907,00",1
Área sembrada,"1.907,70",1
Área sembrada,"1.910,00",1
Área sembrada,"1.911,11",1
Área sembrada,"1.912,69",1
Área sembrada,"1.912,70",1
Área sembrada,"1.913,01",1
Área sembrada,"1.913,57",1
Área sembrada,"1.915,00",1
Área sembrada,"1.915,12",1
Área sembrada,"1.917,84",1
Área sembrada,"1.919,00",1
Área sembrada,"1.919,52",1
Área sembrada,"1.922,00",1
Área sembrada,"1.923,00",1
Área sembrada,"1.923,69",1
Área sembrada,"1.924,12",1
Área sembrada,"1.926,46",1
Área sembrada,"1.927,00",1
Área sembrada,"1.929,00",1
Área sembrada,"1.929,29",1
Área sembrada,"1.932,42",1
Área sembrada,"1.932,84",1
Área sembrada,"1.934,00",1
Área sembrada,"1.934,95",1
Área sembrada,"1.935,22",1
Área sembrada,"1.937,00",1
Área sembrada,"1.938,87",1
Área sembrada,"1.939,07",1
Área sembrada,"1.940,73",1
Área sembrada,"1.941,00",1
Área sembrada,"1.942,00",1
Área sembrada,"1.942,67",1
Área sembrada,"1.946,00",1
Área sembrada,"1.946,56",1
Área sembrada,"1.946,91",1
Área sembrada,"1.951,08",1
Área sembrada,"1.952,30",1
Área sembrada,"1.955,00",1
Área sembrada,"1.956,88",1
Área sembrada,"1.958,00",1
Área sembrada,"1.960,00",1
Área sembrada,"1.960,59",1
Área sembrada,"1.962,00",1
Área sembrada,"1.964,37",1
Área sembrada,"1.964,51",1
Área sembrada,"1.968,72",1
Área sembrada,"1.969,00",1
Área sembrada,"1.969,78",1
Área sembrada,"1.972,00",1
Área sembrada,"1.972,98",1
Área sembrada,"1.973,76",1
Área sembrada,"1.974,49",1
Área sembrada,"1.974,61",1
Área sembrada,"1.975,00",1
Área sembrada,"1.975,16",1
Área sembrada,"1.976,00",1
Área sembrada,"1.977,02",1
Área sembrada,"1.985,50",1
Área sembrada,"1.986,27",1
Área sembrada,"1.987,00",1
Área sembrada,"1.990,25",1
Área sembrada,"1.991,90",1
Área sembrada,"1.992,00",1
Área sembrada,"1.992,58",1
Área sembrada,"1.993,01",1
Área sembrada,"1.993,63",1
Área sembrada,"1.995,10",1
Área sembrada,"1.995,25",1
Área sembrada,"1.996,00",1
Área sembrada,"10.005,00",1
Área sembrada,"10.010,50",1
Área sembrada,"10.030,00",1
Área sembrada,"10.050,00",1
Área sembrada,"10.116,00",1
Área sembrada,"10.138,00",1
Área sembrada,"10.168,00",1
Área sembrada,"10.187,00",1
Área sembrada,"10.232,00",1
Área sembrada,"10.247,37",1
Área sembrada,"10.280,00",1
Área sembrada,"10.284,00",1
Área sembrada,"10.308,00",1
Área sembrada,"10.311,00",1
Área sembrada,"10.314,00",1
Área sembrada,"10.347,42",1
Área sembrada,"10.398,00",1
Área sembrada,"10.400,00",1
Área sembrada,"10.448,00",1
Área sembrada,"10.454,00",1
Área sembrada,"10.457,00",1
Área sembrada,"10.462,00",1
Área sembrada,"10.470,00",1
Área sembrada,"10.524,00",1
Área sembrada,"10.536,00",1
Área sembrada,"10.536,90",1
Área sembrada,"10.540,36",1
Área sembrada,"10.550,00",1
Área sembrada,"10.551,87",1
Área sembrada,"10.591,00",1
Área sembrada,"10.600,00",1
Área sembrada,"10.613,46",1
Área sembrada,"10.620,63",1
Área sembrada,"10.625,70",1
Área sembrada,"10.685,00",1
Área sembrada,"10.689,28",1
Área sembrada,"10.729,03",1
Área sembrada,"10.800,00",1
Área sembrada,"10.814,65",1
Área sembrada,"10.858,39",1
Área sembrada,"10.866,34",1
Área sembrada,"10.999,00",1
Área sembrada,"11.098,32",1
Área sembrada,"11.100,00",1
Área sembrada,"11.123,00",1
Área sembrada,"11.131,45",1
Área sembrada,"11.282,44",1
Área sembrada,"11.324,00",1
Área sembrada,"11.367,40",1
Área sembrada,"11.448,81",1
Área sembrada,"11.549,74",1
Área sembrada,"11.648,00",1
Área sembrada,"11.713,18",1
Área sembrada,"11.740,00",1
Área sembrada,"11.881,40",1
Área sembrada,"11.980,00",1
Área sembrada,"12.181,45",1
Área sembrada,"12.276,00",1
Área sembrada,"12.464,10",1
Área sembrada,"12.522,00",1
Área sembrada,"12.543,00",1
Área sembrada,"12.609,00",1
Área sembrada,"12.710,00",1
Área sembrada,"12.766,00",1
Área sembrada,"12.943,00",1
Área sembrada,"13.234,00",1
Área sembrada,"13.247,14",1
Área sembrada,"13.271,00",1
Área sembrada,"13.311,00",1
Área sembrada,"13.316,00",1
Área sembrada,"13.438,91",1
Área sembrada,"13.568,00",1
Área sembrada,"13.672,35",1
Área sembrada,"13.749,00",1
Área sembrada,"13.809,00",1
Área sembrada,"13.828,74",1
Área sembrada,"13.850,00",1
Área sembrada,"13.860,71",1
Área sembrada,"13.872,00",1
Área sembrada,"13.935,00",1
Área sembrada,"13.943,00",1
Área sembrada,"13.982,00",1
Área sembrada,"13.985,80",1
Área sembrada,"13.998,91",1
Área sembrada,"14.005,00",1
Área sembrada,"14.058,00",1
Área sembrada,"14.130,00",1
Área sembrada,"14.159,00",1
Área sembrada,"14.167,00",1
Área sembrada,"14.184,62",1
Área sembrada,"14.245,00",1
Área sembrada,"14.257,00",1
Área sembrada,"14.270,00",1
Área sembrada,"14.319,05",1
Área sembrada,"14.319,14",1
Área sembrada,"14.331,00",1
Área sembrada,"14.377,80",1
Área sembrada,"14.387,85",1
Área sembrada,"14.423,11",1
Área sembrada,"14.443,00",1
Área sembrada,"14.575,00",1
Área sembrada,"14.623,00",1
Área sembrada,"14.688,00",1
Área sembrada,"14.725,00",1
Área sembrada,"14.869,00",1
Área sembrada,"14.888,00",1
Área sembrada,"14.938,00",1
Área sembrada,"15.010,20",1
Área sembrada,"15.120,17",1
Área sembrada,"15.171,00",1
Área sembrada,"15.188,00",1
Área sembrada,"15.210,20",1
Área sembrada,"15.211,00",1
Área sembrada,"15.300,00",1
Área sembrada,"15.375,17",1
Área sembrada,"15.465,80",1
Área sembrada,"15.593,00",1
Área sembrada,"15.649,00",1
Área sembrada,"15.751,00",1
Área sembrada,"15.900,00",1
Área sembrada,"15.901,00",1
Área sembrada,"15.901,60",1
Área sembrada,"15.980,00",1
Área sembrada,"16.030,00",1
Área sembrada,"16.095,00",1
Área sembrada,"16.500,00",1
Área sembrada,"16.596,00",1
Área sembrada,"16.610,20",1
Área sembrada,"16.620,20",1
Área sembrada,"16.728,00",1
Área sembrada,"16.800,00",1
Área sembrada,"16.900,00",1
Área sembrada,"17.087,00",1
Área sembrada,"17.330,00",1
Área sembrada,"17.512,62",1
Área sembrada,"17.641,91",1
Área sembrada,"17.753,33",1
Área sembrada,"17.761,36",1
Área sembrada,"17.789,59",1
Área sembrada,"17.975,00",1
Área sembrada,"18.290,70",1
Área sembrada,"19.015,03",1
Área sembrada,"19.660,20",1
Área sembrada,"19.880,00",1
Área sembrada,"2.000,27",1
Área sembrada,"2.002,00",1
Área sembrada,"2.002,25",1
Área sembrada,"2.003,00",1
Área sembrada,"2.004,20",1
Área sembrada,"2.005,63",1
Área sembrada,"2.007,00",1
Área sembrada,"2.007,60",1
Área sembrada,"2.009,12",1
Área sembrada,"2.011,50",1
Área sembrada,"2.012,00",1
Área sembrada,"2.012,01",1
Área sembrada,"2.013,00",1
Área sembrada,"2.013,55",1
Área sembrada,"2.014,64",1
Área sembrada,"2.016,00",1
Área sembrada,"2.016,30",1
Área sembrada,"2.018,50",1
Área sembrada,"2.019,00",1
Área sembrada,"2.020,42",1
Área sembrada,"2.022,37",1
Área sembrada,"2.023,00",1
Área sembrada,"2.024,00",1
Área sembrada,"2.024,06",1
Área sembrada,"2.025,83",1
Área sembrada,"2.026,67",1
Área sembrada,"2.027,06",1
Área sembrada,"2.028,00",1
Área sembrada,"2.028,43",1
Área sembrada,"2.032,00",1
Área sembrada,"2.033,01",1
Área sembrada,"2.033,22",1
Área sembrada,"2.033,30",1
Área sembrada,"2.033,50",1
Área sembrada,"2.036,50",1
Área sembrada,"2.041,00",1
Área sembrada,"2.041,50",1
Área sembrada,"2.043,00",1
Área sembrada,"2.044,21",1
Área sembrada,"2.045,60",1
Área sembrada,"2.046,50",1
Área sembrada,"2.048,00",1
Área sembrada,"2.049,00",1
Área sembrada,"2.052,50",1
Área sembrada,"2.055,00",1
