Código Dane municipio,Municipio,Código del cultivo,Cultivo,Año,Periodo,Ciclo del cultivo,Área sembrada,Área cosechada,Producción,Rendimiento,metrica_cero
85315,Sácama,1081001,Yuca,2025,2025A,Transitorio,"5,00","0,00","0,00","0,00",rendimiento_num
85325,San Luis de Palenque,1010101,Arroz,2022,2022B,Transitorio,"250,00","0,00","0,00","0,00",rendimiento_num
85325,San Luis de Palenque,1010101,Arroz,2023,2023B,Transitorio,"250,00","0,00","0,00","0,00",rendimiento_num
85325,San Luis de Palenque,1010103,Arroz,2024,2024A,Transitorio,"32.829,00","0,00","0,00","0,00",rendimiento_num
85325,San Luis de Palenque,1010103,Arroz,2025,2025A,Transitorio,"34.018,00","0,00","0,00","0,00",rendimiento_num
85325,San Luis de Palenque,2030403,Caña,2024,2024,Permanente,"7,00","0,00","0,00","0,00",rendimiento_num
85325,San Luis de Palenque,1010402,Maíz,2024,2024A,Transitorio,"162,00","0,00","0,00","0,00",rendimiento_num
85325,San Luis de Palenque,1010402,Maíz,2025,2025A,Transitorio,"162,00","0,00","0,00","0,00",rendimiento_num
85325,San Luis de Palenque,1010404,Maíz,2022,2022A,Transitorio,"38,00","0,00","0,00","0,00",rendimiento_num
85325,San Luis de Palenque,1081001,Yuca,2024,2024B,Transitorio,"19,50","0,00","0,00","0,00",rendimiento_num
85325,San Luis de Palenque,1081001,Yuca,2025,2025B,Transitorio,"19,50","0,00","0,00","0,00",rendimiento_num
85400,Támara,2030402,Caña,2021,2021,Permanente,"5,00","0,00","0,00","0,00",rendimiento_num
85400,Támara,1010402,Maíz,2022,2022A,Transitorio,"15,00","0,00","0,00","0,00",rendimiento_num
85400,Támara,1010402,Maíz,2023,2023A,Transitorio,"16,00","0,00","0,00","0,00",rendimiento_num
85400,Támara,1010402,Maíz,2024,2024A,Transitorio,"15,00","0,00","0,00","0,00",rendimiento_num
85400,Támara,1010402,Maíz,2025,2025A,Transitorio,"17,00","0,00","0,00","0,00",rendimiento_num
85410,Tauramena,1010103,Arroz,2023,2023A,Transitorio,"11.648,00","0,00","0,00","0,00",rendimiento_num
85410,Tauramena,1010103,Arroz,2024,2024A,Transitorio,"13.809,00","0,00","0,00","0,00",rendimiento_num
85410,Tauramena,1010401,Maíz,2022,2022A,Transitorio,"40,00","0,00","0,00","0,00",rendimiento_num
85410,Tauramena,1010401,Maíz,2023,2023A,Transitorio,"130,00","0,00","0,00","0,00",rendimiento_num
85410,Tauramena,1010401,Maíz,2024,2024A,Transitorio,"25,00","0,00","0,00","0,00",rendimiento_num
85410,Tauramena,1010401,Maíz,2025,2025A,Transitorio,"55,00","0,00","0,00","0,00",rendimiento_num
85410,Tauramena,1010402,Maíz,2022,2022A,Transitorio,"25,00","0,00","0,00","0,00",rendimiento_num
85410,Tauramena,1010402,Maíz,2023,2023A,Transitorio,"20,00","0,00","0,00","0,00",rendimiento_num
85410,Tauramena,1010402,Maíz,2024,2024A,Transitorio,"10,00","0,00","0,00","0,00",rendimiento_num
85410,Tauramena,1010402,Maíz,2025,2025A,Transitorio,"18,00","0,00","0,00","0,00",rendimiento_num
85430,Trinidad,1010103,Arroz,2022,2022A,Transitorio,"1.680,00","0,00","0,00","0,00",rendimiento_num
85430,Trinidad,1010103,Arroz,2023,2023A,Transitorio,"14.888,00","0,00","0,00","0,00",rendimiento_num
85430,Trinidad,1010103,Arroz,2024,2024A,Transitorio,"17.975,00","0,00","0,00","0,00",rendimiento_num
85430,Trinidad,1010103,Arroz,2025,2025A,Transitorio,"19.880,00","0,00","0,00","0,00",rendimiento_num
85430,Trinidad,1010402,Maíz,2022,2022A,Transitorio,"100,00","0,00","0,00","0,00",rendimiento_num
85430,Trinidad,1010402,Maíz,2023,2023A,Transitorio,"100,00","0,00","0,00","0,00",rendimiento_num
85430,Trinidad,1010402,Maíz,2024,2024A,Transitorio,"100,00","0,00","0,00","0,00",rendimiento_num
85430,Trinidad,1010402,Maíz,2025,2025A,Transitorio,"150,00","0,00","0,00","0,00",rendimiento_num
85430,Trinidad,1081001,Yuca,2022,2022A,Transitorio,"64,00","0,00","0,00","0,00",rendimiento_num
85430,Trinidad,1081001,Yuca,2023,2023A,Transitorio,"64,00","0,00","0,00","0,00",rendimiento_num
85430,Trinidad,1081001,Yuca,2024,2024A,Transitorio,"64,00","0,00","0,00","0,00",rendimiento_num
85440,Villanueva,1030100,Algodón,2023,2023B,Transitorio,"180,00","0,00","0,00","0,00",rendimiento_num
85440,Villanueva,1030100,Algodón,2024,2024B,Transitorio,"500,00","0,00","0,00","0,00",rendimiento_num
85440,Villanueva,1030100,Algodón,2025,2025B,Transitorio,"100,00","0,00","0,00","0,00",rendimiento_num
85440,Villanueva,1010103,Arroz,2022,2022A,Transitorio,"4.200,00","0,00","0,00","0,00",rendimiento_num
85440,Villanueva,1010103,Arroz,2023,2023A,Transitorio,"5.823,00","0,00","0,00","0,00",rendimiento_num
85440,Villanueva,1010103,Arroz,2024,2024A,Transitorio,"4.904,00","0,00","0,00","0,00",rendimiento_num
85440,Villanueva,1010103,Arroz,2025,2025A,Transitorio,"3.245,00","0,00","0,00","0,00",rendimiento_num
85440,Villanueva,1070600,Soya,2024,2024B,Transitorio,"600,00","0,00","0,00","0,00",rendimiento_num
85440,Villanueva,1070600,Soya,2025,2025B,Transitorio,"600,00","0,00","0,00","0,00",rendimiento_num
86001,Mocoa,2040700,Asaí,2025,2025,Permanente,"2,00","0,00","0,00","0,00",rendimiento_num
86001,Mocoa,1010402,Maíz,2025,2025A,Transitorio,"120,00","0,00","0,00","0,00",rendimiento_num
86219,Colón,1060200,Frijol,2022,2022B,Transitorio,"285,00","0,00","0,00","0,00",rendimiento_num
86219,Colón,1060200,Frijol,2023,2023B,Transitorio,"300,00","0,00","0,00","0,00",rendimiento_num
86219,Colón,1060200,Frijol,2024,2024B,Transitorio,"280,00","0,00","0,00","0,00",rendimiento_num
86219,Colón,1060200,Frijol,2025,2025B,Transitorio,"280,00","0,00","0,00","0,00",rendimiento_num
86219,Colón,1010402,Maíz,2022,2022A,Transitorio,"200,00","0,00","0,00","0,00",rendimiento_num
86219,Colón,1010402,Maíz,2023,2023A,Transitorio,"200,00","0,00","0,00","0,00",rendimiento_num
86219,Colón,1010402,Maíz,2024,2024A,Transitorio,"250,00","0,00","0,00","0,00",rendimiento_num
86219,Colón,1010402,Maíz,2025,2025A,Transitorio,"300,00","0,00","0,00","0,00",rendimiento_num
86219,Colón,1010404,Maíz,2022,2022A,Transitorio,"85,00","0,00","0,00","0,00",rendimiento_num
86219,Colón,1010404,Maíz,2023,2023A,Transitorio,"85,00","0,00","0,00","0,00",rendimiento_num
86219,Colón,1010404,Maíz,2024,2024A,Transitorio,"95,00","0,00","0,00","0,00",rendimiento_num
86219,Colón,1010404,Maíz,2025,2025A,Transitorio,"113,00","0,00","0,00","0,00",rendimiento_num
86219,Colón,2046300,Tomate de árbol,2025,2025,Permanente,"15,00","0,00","0,00","0,00",rendimiento_num
86320,Orito,1010102,Arroz,2025,2025B,Transitorio,"150,00","0,00","0,00","0,00",rendimiento_num
86320,Orito,2045900,Pomarrosa,2024,2024,Permanente,"1,00","0,00","0,00","0,00",rendimiento_num
86320,Orito,2045900,Pomarrosa,2025,2025,Permanente,"1,00","0,00","0,00","0,00",rendimiento_num
86320,Orito,1081001,Yuca,2022,2022A,Transitorio,"300,00","0,00","0,00","0,00",rendimiento_num
86320,Orito,1081001,Yuca,2023,2023A,Transitorio,"310,00","0,00","0,00","0,00",rendimiento_num
86320,Orito,1081001,Yuca,2024,2024A,Transitorio,"370,00","0,00","0,00","0,00",rendimiento_num
86568,Puerto Asís,1010102,Arroz,2025,2025A,Transitorio,"30,00","0,00","0,00","0,00",rendimiento_num
86568,Puerto Asís,2030300,Café,2022,2022,Permanente,"2,00","0,00","0,00","0,00",rendimiento_num
86568,Puerto Asís,2030300,Café,2023,2023,Permanente,"3,00","0,00","0,00","0,00",rendimiento_num
86568,Puerto Asís,2043603,Limón,2024,2024,Permanente,"15,00","0,00","0,00","0,00",rendimiento_num
86568,Puerto Asís,2043603,Limón,2025,2025,Permanente,"15,00","0,00","0,00","0,00",rendimiento_num
86568,Puerto Asís,1010402,Maíz,2025,2025B,Transitorio,"290,00","0,00","0,00","0,00",rendimiento_num
86568,Puerto Asís,2070500,Sacha inchi,2020,2020,Permanente,"5,00","0,00","0,00","0,00",rendimiento_num
86568,Puerto Asís,2070500,Sacha inchi,2022,2022,Permanente,"3,00","0,00","0,00","0,00",rendimiento_num
86568,Puerto Asís,1081001,Yuca,2022,2022A,Transitorio,"350,00","0,00","0,00","0,00",rendimiento_num
86568,Puerto Asís,1081001,Yuca,2023,2023A,Transitorio,"350,00","0,00","0,00","0,00",rendimiento_num
86568,Puerto Asís,1081001,Yuca,2024,2024A,Transitorio,"300,00","0,00","0,00","0,00",rendimiento_num
86569,Puerto Caicedo,1010102,Arroz,2023,2023B,Transitorio,"55,00","0,00","0,00","0,00",rendimiento_num
86569,Puerto Caicedo,1010102,Arroz,2024,2024B,Transitorio,"60,00","0,00","0,00","0,00",rendimiento_num
86569,Puerto Caicedo,1010102,Arroz,2025,2025B,Transitorio,"60,00","0,00","0,00","0,00",rendimiento_num
86569,Puerto Caicedo,1010402,Maíz,2023,2023B,Transitorio,"150,00","0,00","0,00","0,00",rendimiento_num
86569,Puerto Caicedo,1010402,Maíz,2024,2024B,Transitorio,"155,00","0,00","0,00","0,00",rendimiento_num
86569,Puerto Caicedo,1010402,Maíz,2025,2025B,Transitorio,"155,00","0,00","0,00","0,00",rendimiento_num
86571,Puerto Guzmán,2043603,Limón,2019,2019,Permanente,"20,00","0,00","0,00","0,00",rendimiento_num
86573,Puerto Leguízamo,2030300,Café,2024,2024,Permanente,"10,00","0,00","0,00","0,00",rendimiento_num
86573,Puerto Leguízamo,2030300,Café,2025,2025,Permanente,"9,00","0,00","0,00","0,00",rendimiento_num
86573,Puerto Leguízamo,1081001,Yuca,2022,2022A,Transitorio,"250,00","0,00","0,00","0,00",rendimiento_num
86573,Puerto Leguízamo,1081001,Yuca,2023,2023A,Transitorio,"266,00","0,00","0,00","0,00",rendimiento_num
86573,Puerto Leguízamo,1081001,Yuca,2024,2024A,Transitorio,"285,00","0,00","0,00","0,00",rendimiento_num
86749,Sibundoy,1060100,Arveja,2024,2024A,Transitorio,"10,00","0,00","0,00","0,00",rendimiento_num
86749,Sibundoy,1010402,Maíz,2025,2025B,Transitorio,"51,00","0,00","0,00","0,00",rendimiento_num
86749,Sibundoy,1010404,Maíz,2022,2022A,Transitorio,"398,00","0,00","0,00","0,00",rendimiento_num
86749,Sibundoy,1010404,Maíz,2025,2025B,Transitorio,"461,00","0,00","0,00","0,00",rendimiento_num
86749,Sibundoy,1080701,Papa,2024,2024A,Transitorio,"6,00","0,00","0,00","0,00",rendimiento_num
86749,Sibundoy,1080701,Papa,2025,2025A,Transitorio,"1,00","0,00","0,00","0,00",rendimiento_num
86755,San Francisco,1010402,Maíz,2022,2022A,Transitorio,"33,00","0,00","0,00","0,00",rendimiento_num
86755,San Francisco,1010402,Maíz,2023,2023A,Transitorio,"33,00","0,00","0,00","0,00",rendimiento_num
86755,San Francisco,1010402,Maíz,2024,2024A,Transitorio,"35,00","0,00","0,00","0,00",rendimiento_num
86755,San Francisco,1010402,Maíz,2025,2025A,Transitorio,"30,00","0,00","0,00","0,00",rendimiento_num
86755,San Francisco,1010404,Maíz,2022,2022A,Transitorio,"21,00","0,00","0,00","0,00",rendimiento_num
86755,San Francisco,1010404,Maíz,2023,2023A,Transitorio,"67,00","0,00","0,00","0,00",rendimiento_num
86755,San Francisco,1010404,Maíz,2024,2024A,Transitorio,"65,00","0,00","0,00","0,00",rendimiento_num
86755,San Francisco,1010404,Maíz,2025,2025A,Transitorio,"55,00","0,00","0,00","0,00",rendimiento_num
86755,San Francisco,1080701,Papa,2022,2022A,Transitorio,"2,00","0,00","0,00","0,00",rendimiento_num
86755,San Francisco,1080701,Papa,2023,2023A,Transitorio,"2,00","0,00","0,00","0,00",rendimiento_num
86755,San Francisco,1080701,Papa,2024,2024A,Transitorio,"2,00","0,00","0,00","0,00",rendimiento_num
86757,San Miguel,1050200,Ahuyama,2024,2024B,Transitorio,"3,00","0,00","0,00","0,00",rendimiento_num
86757,San Miguel,1050200,Ahuyama,2025,2025B,Transitorio,"3,00","0,00","0,00","0,00",rendimiento_num
86757,San Miguel,1010102,Arroz,2024,2024B,Transitorio,"14,00","0,00","0,00","0,00",rendimiento_num
86757,San Miguel,1010402,Maíz,2024,2024B,Transitorio,"70,00","0,00","0,00","0,00",rendimiento_num
86757,San Miguel,1010402,Maíz,2025,2025B,Transitorio,"50,00","0,00","0,00","0,00",rendimiento_num
86760,Santiago,1060100,Arveja,2024,2024A,Transitorio,"15,00","0,00","0,00","0,00",rendimiento_num
86760,Santiago,1060200,Frijol,2024,2024A,Transitorio,"40,00","0,00","0,00","0,00",rendimiento_num
86760,Santiago,1060500,Haba,2025,2025A,Transitorio,"0,75","0,00","0,00","0,00",rendimiento_num
86865,Valle del Guamuez,2040500,Arazá,2019,2019,Permanente,"15,00","0,00","0,00","0,00",rendimiento_num
86865,Valle del Guamuez,2042000,Copoazú,2019,2019,Permanente,"8,00","0,00","0,00","0,00",rendimiento_num
86865,Valle del Guamuez,2041600,Chontaduro,2019,2019,Permanente,"15,00","0,00","0,00","0,00",rendimiento_num
86865,Valle del Guamuez,2030500,Fique,2019,2019,Permanente,"3,00","0,00","0,00","0,00",rendimiento_num
86865,Valle del Guamuez,2043000,Guayaba,2019,2019,Permanente,"5,00","0,00","0,00","0,00",rendimiento_num
86865,Valle del Guamuez,2043500,Lima,2019,2019,Permanente,"2,00","0,00","0,00","0,00",rendimiento_num
86865,Valle del Guamuez,2043603,Limón,2019,2019,Permanente,"44,00","0,00","0,00","0,00",rendimiento_num
86865,Valle del Guamuez,1010402,Maíz,2024,2024A,Transitorio,"35,00","0,00","0,00","0,00",rendimiento_num
86865,Valle del Guamuez,2049800,Otros cítricos,2019,2019,Permanente,"15,00","0,00","0,00","0,00",rendimiento_num
86865,Valle del Guamuez,2070400,Palma de aceite,2019,2019,Permanente,"12,00","0,00","0,00","0,00",rendimiento_num
86865,Valle del Guamuez,2045699,Piña,2019,2019,Permanente,"15,00","0,00","0,00","0,00",rendimiento_num
86865,Valle del Guamuez,1022300,Plantas aromáticas,2019,2019,Transitorio,"2,00","0,00","0,00","0,00",rendimiento_num
86865,Valle del Guamuez,1081001,Yuca,2022,2022A,Transitorio,"67,00","0,00","0,00","0,00",rendimiento_num
86865,Valle del Guamuez,1081001,Yuca,2023,2023A,Transitorio,"60,00","0,00","0,00","0,00",rendimiento_num
86865,Valle del Guamuez,1081001,Yuca,2024,2024A,Transitorio,"45,00","0,00","0,00","0,00",rendimiento_num
86865,Valle del Guamuez,1081001,Yuca,2025,2025A,Transitorio,"40,00","0,00","0,00","0,00",rendimiento_num
86885,Villagarzón,2020100,Achiote,2023,2023,Permanente,"3,00","0,00","0,00","0,00",rendimiento_num
86885,Villagarzón,2040299,Aguacate,2023,2023,Permanente,"35,00","0,00","0,00","0,00",rendimiento_num
86885,Villagarzón,2040299,Aguacate,2024,2024,Permanente,"35,00","0,00","0,00","0,00",rendimiento_num
86885,Villagarzón,2040299,Aguacate,2025,2025,Permanente,"36,00","0,00","0,00","0,00",rendimiento_num
86885,Villagarzón,2030300,Café,2023,2023,Permanente,"15,00","0,00","0,00","0,00",rendimiento_num
86885,Villagarzón,2041200,Caimo,2023,2023,Permanente,"5,00","0,00","0,00","0,00",rendimiento_num
86885,Villagarzón,2042900,Guanábana,2023,2023,Permanente,"5,00","0,00","0,00","0,00",rendimiento_num
86885,Villagarzón,2043000,Guayaba,2023,2023,Permanente,"5,00","0,00","0,00","0,00",rendimiento_num
86885,Villagarzón,2030600,Iraca,2023,2023,Permanente,"5,00","0,00","0,00","0,00",rendimiento_num
86885,Villagarzón,1081001,Yuca,2022,2022A,Transitorio,"85,00","0,00","0,00","0,00",rendimiento_num
86885,Villagarzón,1081001,Yuca,2023,2023A,Transitorio,"90,00","0,00","0,00","0,00",rendimiento_num
88564,Providencia,1050200,Ahuyama,2023,2023A,Transitorio,"0,30","0,00","0,00","0,00",rendimiento_num
88564,Providencia,1050200,Ahuyama,2024,2024A,Transitorio,"1,00","0,00","0,00","0,00",rendimiento_num
88564,Providencia,1050200,Ahuyama,2025,2025A,Transitorio,"1,00","0,00","0,00","0,00",rendimiento_num
88564,Providencia,1050300,Ají,2023,2023A,Transitorio,"0,10","0,00","0,00","0,00",rendimiento_num
88564,Providencia,1050300,Ají,2024,2024A,Transitorio,"0,80","0,00","0,00","0,00",rendimiento_num
88564,Providencia,1050300,Ají,2025,2025A,Transitorio,"1,00","0,00","0,00","0,00",rendimiento_num
88564,Providencia,2040902,Banano,2020,2020,Permanente,"0,16","0,00","0,00","0,00",rendimiento_num
88564,Providencia,1050700,Batata,2023,2023A,Transitorio,"0,50","0,00","0,00","0,00",rendimiento_num
88564,Providencia,1050700,Batata,2024,2024A,Transitorio,"2,00","0,00","0,00","0,00",rendimiento_num
88564,Providencia,1050700,Batata,2025,2025A,Transitorio,"2,00","0,00","0,00","0,00",rendimiento_num
88564,Providencia,2042900,Guanábana,2020,2020,Permanente,"0,11","0,00","0,00","0,00",rendimiento_num
88564,Providencia,2043602,Limón,2020,2020,Permanente,"0,26","0,00","0,00","0,00",rendimiento_num
88564,Providencia,1010402,Maíz,2023,2023A,Transitorio,"1,20","0,00","0,00","0,00",rendimiento_num
88564,Providencia,1010402,Maíz,2024,2024A,Transitorio,"4,50","0,00","0,00","0,00",rendimiento_num
88564,Providencia,1010402,Maíz,2025,2025A,Transitorio,"4,00","0,00","0,00","0,00",rendimiento_num
88564,Providencia,2044199,Mandarina,2020,2020,Permanente,"0,08","0,00","0,00","0,00",rendimiento_num
88564,Providencia,2044299,Mango,2020,2020,Permanente,"0,44","0,00","0,00","0,00",rendimiento_num
88564,Providencia,2044500,Maracuyá,2020,2020,Permanente,"0,03","0,00","0,00","0,00",rendimiento_num
88564,Providencia,2044901,Naranja,2020,2020,Permanente,"0,20","0,00","0,00","0,00",rendimiento_num
88564,Providencia,2045399,Papaya,2020,2020,Permanente,"0,04","0,00","0,00","0,00",rendimiento_num
88564,Providencia,1052200,Patilla,2023,2023A,Transitorio,"0,50","0,00","0,00","0,00",rendimiento_num
88564,Providencia,1052200,Patilla,2024,2024A,Transitorio,"0,80","0,00","0,00","0,00",rendimiento_num
88564,Providencia,1052200,Patilla,2025,2025A,Transitorio,"0,50","0,00","0,00","0,00",rendimiento_num
88564,Providencia,2045699,Piña,2020,2020,Permanente,"0,09","0,00","0,00","0,00",rendimiento_num
88564,Providencia,2045802,Plátano,2019,2019,Permanente,"2,00","0,00","0,00","0,00",rendimiento_num
88564,Providencia,2045802,Plátano,2020,2020,Permanente,"2,00","0,00","0,00","0,00",rendimiento_num
88564,Providencia,1081001,Yuca,2023,2023A,Transitorio,"3,00","0,00","0,00","0,00",rendimiento_num
88564,Providencia,1081001,Yuca,2024,2024A,Transitorio,"5,00","0,00","0,00","0,00",rendimiento_num
88564,Providencia,1081001,Yuca,2025,2025A,Transitorio,"5,00","0,00","0,00","0,00",rendimiento_num
91001,Leticia,1010102,Arroz,2025,2025B,Transitorio,"8,00","0,00","0,00","0,00",rendimiento_num
91001,Leticia,1080699,Ñame,2024,2024B,Transitorio,"3,00","0,00","0,00","0,00",rendimiento_num
91001,Leticia,1081001,Yuca,2022,2022A,Transitorio,"500,00","0,00","0,00","0,00",rendimiento_num
91001,Leticia,1081001,Yuca,2023,2023A,Transitorio,"500,00","0,00","0,00","0,00",rendimiento_num
91001,Leticia,1081001,Yuca,2024,2024A,Transitorio,"550,00","0,00","0,00","0,00",rendimiento_num
91001,Leticia,1081001,Yuca,2025,2025A,Transitorio,"550,00","0,00","0,00","0,00",rendimiento_num
91001,Leticia,1081002,Yuca,2022,2022A,Transitorio,"490,00","0,00","0,00","0,00",rendimiento_num
91001,Leticia,1081002,Yuca,2023,2023A,Transitorio,"490,00","0,00","0,00","0,00",rendimiento_num
91001,Leticia,1081002,Yuca,2024,2024A,Transitorio,"500,00","0,00","0,00","0,00",rendimiento_num
91001,Leticia,1081002,Yuca,2025,2025A,Transitorio,"500,00","0,00","0,00","0,00",rendimiento_num
91540,Puerto Nariño,1081001,Yuca,2022,2022A,Transitorio,"90,00","0,00","0,00","0,00",rendimiento_num
91540,Puerto Nariño,1081001,Yuca,2023,2023A,Transitorio,"92,00","0,00","0,00","0,00",rendimiento_num
91540,Puerto Nariño,1081001,Yuca,2024,2024A,Transitorio,"90,00","0,00","0,00","0,00",rendimiento_num
91540,Puerto Nariño,1081001,Yuca,2025,2025A,Transitorio,"100,00","0,00","0,00","0,00",rendimiento_num
94001,Inírida,1050200,Ahuyama,2025,2025B,Transitorio,"8,00","0,00","0,00","0,00",rendimiento_num
94001,Inírida,2040700,Asaí,2019,2019,Permanente,"19,00","0,00","0,00","0,00",rendimiento_num
94001,Inírida,1010402,Maíz,2024,2024B,Transitorio,"22,00","0,00","0,00","0,00",rendimiento_num
94001,Inírida,1052200,Patilla,2025,2025B,Transitorio,"2,00","0,00","0,00","0,00",rendimiento_num
94001,Inírida,1081001,Yuca,2025,2025A,Transitorio,"80,00","0,00","0,00","0,00",rendimiento_num
94001,Inírida,1081002,Yuca,2024,2024A,Transitorio,"92,00","0,00","0,00","0,00",rendimiento_num
94001,Inírida,1081002,Yuca,2024,2024B,Transitorio,"91,00","0,00","0,00","0,00",rendimiento_num
94343,Barrancominas,2040500,Arazá,2019,2019,Permanente,"1,00","0,00","0,00","0,00",rendimiento_num
94343,Barrancominas,2040700,Asaí,2019,2019,Permanente,"1,00","0,00","0,00","0,00",rendimiento_num
94343,Barrancominas,2041000,Borojó,2019,2019,Permanente,"1,00","0,00","0,00","0,00",rendimiento_num
94343,Barrancominas,2030403,Caña,2019,2019,Permanente,"1,00","0,00","0,00","0,00",rendimiento_num
94343,Barrancominas,2042000,Copoazú,2019,2019,Permanente,"1,00","0,00","0,00","0,00",rendimiento_num
94343,Barrancominas,2041600,Chontaduro,2019,2019,Permanente,"1,00","0,00","0,00","0,00",rendimiento_num
94343,Barrancominas,1010402,Maíz,2022,2022B,Transitorio,"6,00","0,00","0,00","0,00",rendimiento_num
94343,Barrancominas,1010402,Maíz,2023,2023B,Transitorio,"5,00","0,00","0,00","0,00",rendimiento_num
94343,Barrancominas,1010402,Maíz,2024,2024B,Transitorio,"6,00","0,00","0,00","0,00",rendimiento_num
94343,Barrancominas,1010402,Maíz,2025,2025B,Transitorio,"5,00","0,00","0,00","0,00",rendimiento_num
94343,Barrancominas,2049800,Otros cítricos,2019,2019,Permanente,"1,00","0,00","0,00","0,00",rendimiento_num
95001,San José del Guaviare,1010103,Arroz,2023,2023A,Transitorio,"772,00","0,00","0,00","0,00",rendimiento_num
95001,San José del Guaviare,1010103,Arroz,2024,2024A,Transitorio,"1.357,00","0,00","0,00","0,00",rendimiento_num
95001,San José del Guaviare,1010103,Arroz,2025,2025A,Transitorio,"1.000,00","0,00","0,00","0,00",rendimiento_num
95001,San José del Guaviare,2045699,Piña,2022,2022,Permanente,"350,00","0,00","0,00","0,00",rendimiento_num
