Código Dane municipio,Municipio,Código del cultivo,Cultivo,Año,Periodo,Ciclo del cultivo,Área sembrada,Área cosechada,Producción,Rendimiento
19418,López de Micay,1081001,Yuca,2022,2022B,Transitorio,"0,00","20,00","260,00","13,00"
19418,López de Micay,1081001,Yuca,2023,2023B,Transitorio,"0,00","22,00","286,00","13,00"
19418,López de Micay,1081001,Yuca,2024,2024B,Transitorio,"0,00","22,00","286,00","13,00"
19418,López de Micay,1081001,Yuca,2025,2025B,Transitorio,"2,00","20,00","200,00","10,00"
19450,Mercaderes,1050200,Ahuyama,2025,2025A,Transitorio,"7,00","10,00","100,00","10,00"
19450,Mercaderes,1060200,Frijol,2022,2022A,Transitorio,"60,00","64,00","76,80","1,20"
19450,Mercaderes,1060200,Frijol,2023,2023A,Transitorio,"40,00","105,00","126,00","1,20"
19450,Mercaderes,1060200,Frijol,2025,2025B,Transitorio,"15,00","20,00","24,00","1,20"
19450,Mercaderes,1060600,Habichuela,2025,2025A,Transitorio,"3,00","5,00","30,00","6,00"
19450,Mercaderes,1010402,Maíz,2022,2022B,Transitorio,"520,00","650,00","780,00","1,20"
19450,Mercaderes,1010402,Maíz,2023,2023B,Transitorio,"550,00","670,00","804,00","1,20"
19450,Mercaderes,1010402,Maíz,2025,2025B,Transitorio,"180,00","350,00","420,00","1,20"
19450,Mercaderes,1010404,Maíz,2022,2022A,Transitorio,"300,00","346,00","415,20","1,20"
19450,Mercaderes,1010404,Maíz,2023,2023A,Transitorio,"250,00","360,00","468,00","1,30"
19450,Mercaderes,1010404,Maíz,2024,2024A,Transitorio,"200,00","300,00","360,00","1,20"
19450,Mercaderes,1010404,Maíz,2025,2025A,Transitorio,"200,00","250,00","300,00","1,20"
19450,Mercaderes,1060700,Maní,2022,2022A,Transitorio,"225,00","289,00","289,00","1,00"
19450,Mercaderes,1060700,Maní,2023,2023A,Transitorio,"225,00","545,00","708,50","1,30"
19450,Mercaderes,1060700,Maní,2024,2024A,Transitorio,"200,00","500,00","650,00","1,30"
19450,Mercaderes,1060700,Maní,2025,2025A,Transitorio,"100,00","380,00","494,00","1,30"
19450,Mercaderes,1052000,Melón,2025,2025A,Transitorio,"10,00","35,00","420,00","12,00"
19450,Mercaderes,1052200,Patilla,2025,2025A,Transitorio,"90,00","180,00","2.700,00","15,00"
19450,Mercaderes,1052500,Pimentón,2025,2025A,Transitorio,"1,00","3,00","36,00","12,00"
19450,Mercaderes,1052901,Tomate,2025,2025A,Transitorio,"2,00","6,00","108,00","18,00"
19450,Mercaderes,1081001,Yuca,2025,2025A,Transitorio,"70,00","100,00","1.500,00","15,00"
19450,Mercaderes,1081001,Yuca,2025,2025B,Transitorio,"70,00","130,00","1.950,00","15,00"
19455,Miranda,1081001,Yuca,2025,2025A,Transitorio,"7,00","7,50","67,50","9,00"
19473,Morales,1081001,Yuca,2023,2023A,Transitorio,"20,00","40,00","720,00","18,00"
19473,Morales,1081002,Yuca,2022,2022B,Transitorio,"120,00","180,00","3.600,00","20,00"
19473,Morales,1081002,Yuca,2023,2023B,Transitorio,"230,00","250,00","5.000,00","20,00"
19473,Morales,1081002,Yuca,2024,2024B,Transitorio,"237,00","300,00","6.000,00","20,00"
19473,Morales,1081002,Yuca,2025,2025A,Transitorio,"200,00","237,00","4.740,00","20,00"
19513,Padilla,1010402,Maíz,2025,2025A,Transitorio,"8,00","22,00","33,00","1,50"
19513,Padilla,1010404,Maíz,2025,2025A,Transitorio,"10,00","20,00","30,00","1,50"
19513,Padilla,1081001,Yuca,2022,2022A,Transitorio,"6,00","7,80","46,80","6,00"
19513,Padilla,1081001,Yuca,2023,2023A,Transitorio,"2,00","6,00","36,00","6,00"
19513,Padilla,1081001,Yuca,2024,2024B,Transitorio,"2,00","3,00","12,00","4,00"
19513,Padilla,1081001,Yuca,2025,2025B,Transitorio,"2,00","3,00","24,00","8,00"
19517,Páez,1080200,Arracacha,2023,2023A,Transitorio,"4,00","5,20","67,60","13,00"
19517,Páez,1060200,Frijol,2025,2025B,Transitorio,"70,00","147,00","154,20","1,05"
19517,Páez,1010402,Maíz,2023,2023B,Transitorio,"0,00","200,00","240,00","1,20"
19517,Páez,1010404,Maíz,2022,2022B,Transitorio,"0,00","180,00","324,00","1,80"
19517,Páez,1010404,Maíz,2023,2023B,Transitorio,"0,00","100,00","140,00","1,40"
19517,Páez,1010404,Maíz,2024,2024B,Transitorio,"0,00","220,00","308,00","1,40"
19517,Páez,1010404,Maíz,2025,2025B,Transitorio,"50,00","270,00","405,00","1,50"
19517,Páez,1059900,Otras hortalizas,2025,2025B,Transitorio,"21,00","23,00","230,00","10,00"
19517,Páez,1080701,Papa,2025,2025B,Transitorio,"70,00","85,00","1.020,00","12,00"
19517,Páez,1081001,Yuca,2023,2023A,Transitorio,"80,00","96,30","674,10","7,00"
19517,Páez,1081001,Yuca,2024,2024A,Transitorio,"40,00","70,00","490,00","7,00"
19517,Páez,1081001,Yuca,2025,2025B,Transitorio,"40,00","43,00","301,00","7,00"
19532,Patía,1010101,Arroz,2025,2025B,Transitorio,"75,00","85,00","603,50","7,10"
19532,Patía,1010401,Maíz,2022,2022A,Transitorio,"15,00","25,00","112,50","4,50"
19532,Patía,1010401,Maíz,2023,2023A,Transitorio,"15,00","25,00","100,00","4,00"
19532,Patía,1010401,Maíz,2024,2024B,Transitorio,"20,00","30,00","120,00","4,00"
19532,Patía,1010401,Maíz,2025,2025B,Transitorio,"20,00","30,00","120,00","4,00"
19532,Patía,1010402,Maíz,2022,2022A,Transitorio,"35,00","52,00","156,00","3,00"
19532,Patía,1010402,Maíz,2023,2023A,Transitorio,"40,00","52,00","156,00","3,00"
19532,Patía,1010402,Maíz,2025,2025B,Transitorio,"65,00","65,50","196,50","3,00"
19532,Patía,1010403,Maíz,2022,2022A,Transitorio,"6,00","12,00","54,00","4,50"
19532,Patía,1010403,Maíz,2023,2023A,Transitorio,"6,00","12,00","48,00","4,00"
19532,Patía,1010404,Maíz,2022,2022A,Transitorio,"16,00","18,00","54,00","3,00"
19532,Patía,1010404,Maíz,2023,2023B,Transitorio,"18,00","20,00","60,00","3,00"
19533,Piamonte,1010402,Maíz,2023,2023B,Transitorio,"66,00","70,00","84,00","1,20"
19533,Piamonte,1010402,Maíz,2024,2024A,Transitorio,"70,00","106,00","127,20","1,20"
19548,Piendamó - Tunía,1050300,Ají,2025,2025B,Transitorio,"0,00","7,00","44,80","6,40"
19548,Piendamó - Tunía,1060200,Frijol,2023,2023A,Transitorio,"10,00","22,00","22,00","1,00"
19548,Piendamó - Tunía,1060200,Frijol,2024,2024A,Transitorio,"10,00","17,00","19,02","1,12"
19548,Piendamó - Tunía,1010402,Maíz,2022,2022A,Transitorio,"30,00","42,00","21,00","0,50"
19548,Piendamó - Tunía,1010402,Maíz,2023,2023A,Transitorio,"30,00","65,00","32,50","0,50"
19548,Piendamó - Tunía,1010402,Maíz,2024,2024A,Transitorio,"10,00","20,00","10,00","0,50"
19548,Piendamó - Tunía,1010404,Maíz,2022,2022A,Transitorio,"13,00","31,00","39,01","1,26"
19548,Piendamó - Tunía,1010404,Maíz,2023,2023A,Transitorio,"0,00","18,00","22,65","1,26"
19548,Piendamó - Tunía,1081002,Yuca,2022,2022A,Transitorio,"8,00","12,00","204,00","17,00"
19548,Piendamó - Tunía,1081002,Yuca,2022,2022B,Transitorio,"18,00","23,00","391,00","17,00"
19548,Piendamó - Tunía,1081002,Yuca,2023,2023B,Transitorio,"5,00","18,00","306,00","17,00"
19573,Puerto Tejada,1050200,Ahuyama,2022,2022A,Transitorio,"5,00","45,00","360,00","8,00"
19573,Puerto Tejada,1050200,Ahuyama,2025,2025A,Transitorio,"3,00","5,00","37,50","7,50"
19573,Puerto Tejada,1010101,Arroz,2024,2024A,Transitorio,"0,00","27,00","108,00","4,00"
19573,Puerto Tejada,1010101,Arroz,2025,2025B,Transitorio,"35,00","100,00","420,00","4,20"
19573,Puerto Tejada,1010403,Maíz,2023,2023B,Transitorio,"48,00","50,00","150,00","3,00"
19573,Puerto Tejada,1010403,Maíz,2024,2024A,Transitorio,"40,00","48,00","144,00","3,00"
19573,Puerto Tejada,1010403,Maíz,2025,2025A,Transitorio,"38,00","45,00","135,00","3,00"
19573,Puerto Tejada,1010403,Maíz,2025,2025B,Transitorio,"30,00","38,00","114,00","3,00"
19573,Puerto Tejada,1070600,Soya,2024,2024A,Transitorio,"0,00","4,90","6,37","1,30"
19585,Puracé,1060200,Frijol,2025,2025A,Transitorio,"3,70","6,40","16,00","2,50"
19585,Puracé,1010402,Maíz,2022,2022B,Transitorio,"2,20","6,00","12,00","2,00"
19585,Puracé,1010402,Maíz,2023,2023B,Transitorio,"2,20","4,90","2,74","0,56"
19585,Puracé,1010402,Maíz,2024,2024B,Transitorio,"2,00","4,50","9,00","2,00"
19585,Puracé,1010402,Maíz,2025,2025B,Transitorio,"1,90","4,80","9,60","2,00"
19585,Puracé,1010404,Maíz,2022,2022B,Transitorio,"1,00","3,00","6,00","2,00"
19585,Puracé,1010404,Maíz,2023,2023B,Transitorio,"0,80","2,30","1,29","0,56"
19585,Puracé,1010404,Maíz,2024,2024B,Transitorio,"1,00","1,50","3,00","2,00"
19585,Puracé,1010404,Maíz,2025,2025B,Transitorio,"1,00","1,50","3,00","2,00"
19585,Puracé,1080701,Papa,2023,2023B,Transitorio,"685,00","700,00","14.000,00","20,00"
19585,Puracé,1080701,Papa,2025,2025A,Transitorio,"510,00","700,00","11.900,00","17,00"
19622,Rosas,1060600,Habichuela,2022,2022A,Transitorio,"2,00","4,60","41,40","9,00"
19622,Rosas,1060600,Habichuela,2022,2022B,Transitorio,"5,00","6,00","60,00","10,00"
19622,Rosas,1010402,Maíz,2025,2025A,Transitorio,"3,00","40,00","120,00","3,00"
19622,Rosas,1010404,Maíz,2025,2025A,Transitorio,"0,00","10,00","20,00","2,00"
19622,Rosas,1080701,Papa,2025,2025A,Transitorio,"0,00","3,00","30,00","10,00"
19622,Rosas,1052901,Tomate,2022,2022A,Transitorio,"0,00","3,00","210,00","70,00"
19622,Rosas,1081001,Yuca,2022,2022B,Transitorio,"0,00","11,00","198,00","18,00"
19622,Rosas,1081001,Yuca,2023,2023A,Transitorio,"1,00","15,00","240,00","16,00"
19622,Rosas,1081001,Yuca,2025,2025A,Transitorio,"1,00","5,00","80,00","16,00"
19622,Rosas,1081002,Yuca,2022,2022A,Transitorio,"10,00","45,00","675,00","15,00"
19622,Rosas,1081002,Yuca,2023,2023A,Transitorio,"1,00","10,00","150,00","15,00"
19622,Rosas,1081002,Yuca,2025,2025A,Transitorio,"5,00","10,00","150,00","15,00"
19693,San Sebastián,1080200,Arracacha,2022,2022B,Transitorio,"0,00","15,00","180,00","12,00"
19693,San Sebastián,1080200,Arracacha,2023,2023B,Transitorio,"0,00","15,00","180,00","12,00"
19693,San Sebastián,1080200,Arracacha,2025,2025A,Transitorio,"10,00","15,00","120,00","8,00"
19693,San Sebastián,1060100,Arveja,2025,2025A,Transitorio,"5,00","13,00","23,08","1,78"
19693,San Sebastián,1060200,Frijol,2025,2025A,Transitorio,"14,00","22,00","77,00","3,50"
19693,San Sebastián,1010402,Maíz,2023,2023A,Transitorio,"0,00","125,00","250,00","2,00"
19693,San Sebastián,1010402,Maíz,2024,2024A,Transitorio,"0,00","118,00","236,00","2,00"
19693,San Sebastián,1010402,Maíz,2025,2025A,Transitorio,"0,00","138,00","276,00","2,00"
19693,San Sebastián,1010404,Maíz,2023,2023A,Transitorio,"0,00","105,00","210,00","2,00"
19693,San Sebastián,1010404,Maíz,2024,2024A,Transitorio,"0,00","90,00","180,00","2,00"
19693,San Sebastián,1010404,Maíz,2025,2025A,Transitorio,"0,00","82,00","164,00","2,00"
19693,San Sebastián,1080701,Papa,2025,2025B,Transitorio,"564,00","890,00","19.580,00","22,00"
19693,San Sebastián,1010600,Quinua,2025,2025B,Transitorio,"0,00","3,00","3,00","1,00"
19693,San Sebastián,1010800,Trigo,2024,2024B,Transitorio,"3,00","4,00","4,80","1,20"
19693,San Sebastián,1010800,Trigo,2025,2025B,Transitorio,"3,00","4,00","4,80","1,20"
19693,San Sebastián,1080900,Ulluco,2023,2023A,Transitorio,"20,00","22,00","264,00","12,00"
19693,San Sebastián,1080900,Ulluco,2024,2024A,Transitorio,"22,00","23,00","276,00","12,00"
19693,San Sebastián,1080900,Ulluco,2024,2024B,Transitorio,"15,00","20,00","200,00","10,00"
19693,San Sebastián,1080900,Ulluco,2025,2025B,Transitorio,"15,00","16,00","160,00","10,00"
19693,San Sebastián,1081001,Yuca,2022,2022B,Transitorio,"0,00","5,00","95,00","19,00"
19693,San Sebastián,1081001,Yuca,2023,2023B,Transitorio,"0,00","6,00","114,00","19,00"
19698,Santander de Quilichao,1081002,Yuca,2022,2022A,Transitorio,"83,00","100,00","1.500,00","15,00"
19698,Santander de Quilichao,1081002,Yuca,2022,2022B,Transitorio,"43,00","80,00","960,00","12,00"
19698,Santander de Quilichao,1081002,Yuca,2024,2024A,Transitorio,"60,00","70,00","1.050,00","15,00"
19701,Santa Rosa,1080200,Arracacha,2022,2022B,Transitorio,"0,00","0,50","1,00","2,00"
19701,Santa Rosa,1080200,Arracacha,2023,2023B,Transitorio,"0,00","0,75","1,50","2,00"
19701,Santa Rosa,1080200,Arracacha,2024,2024B,Transitorio,"0,00","1,00","2,00","2,00"
19701,Santa Rosa,1080200,Arracacha,2025,2025B,Transitorio,"0,00","1,00","2,00","2,00"
19701,Santa Rosa,1060200,Frijol,2022,2022B,Transitorio,"16,00","16,50","29,70","1,80"
19701,Santa Rosa,1010402,Maíz,2022,2022B,Transitorio,"0,00","130,00","325,00","2,50"
19701,Santa Rosa,1010402,Maíz,2023,2023B,Transitorio,"0,00","119,00","285,60","2,40"
19701,Santa Rosa,1010402,Maíz,2025,2025B,Transitorio,"0,00","143,00","343,20","2,40"
19701,Santa Rosa,1080701,Papa,2022,2022A,Transitorio,"0,00","1,90","38,95","20,50"
19701,Santa Rosa,1080701,Papa,2023,2023A,Transitorio,"0,00","2,00","41,00","20,50"
19701,Santa Rosa,1080701,Papa,2024,2024A,Transitorio,"0,00","2,40","49,20","20,50"
19701,Santa Rosa,1080701,Papa,2025,2025A,Transitorio,"1,00","2,50","51,25","20,50"
19701,Santa Rosa,1081001,Yuca,2022,2022A,Transitorio,"25,00","31,00","294,50","9,50"
19701,Santa Rosa,1081001,Yuca,2022,2022B,Transitorio,"25,00","31,00","310,00","10,00"
19701,Santa Rosa,1081001,Yuca,2025,2025A,Transitorio,"23,00","27,00","256,50","9,50"
19701,Santa Rosa,1081001,Yuca,2025,2025B,Transitorio,"25,00","26,00","254,80","9,80"
19743,Silvia,1050400,Ajo,2025,2025B,Transitorio,"25,00","30,00","60,00","2,00"
19743,Silvia,1080200,Arracacha,2022,2022A,Transitorio,"14,00","16,00","400,00","25,00"
19743,Silvia,1080200,Arracacha,2023,2023B,Transitorio,"14,00","18,00","450,00","25,00"
19743,Silvia,1010402,Maíz,2022,2022B,Transitorio,"115,00","130,00","260,00","2,00"
19743,Silvia,1010402,Maíz,2024,2024A,Transitorio,"115,00","120,00","240,00","2,00"
19743,Silvia,1010402,Maíz,2024,2024B,Transitorio,"123,00","125,00","250,00","2,00"
19743,Silvia,1010404,Maíz,2022,2022A,Transitorio,"25,00","65,00","130,00","2,00"
19743,Silvia,1010404,Maíz,2023,2023A,Transitorio,"25,00","30,00","60,00","2,00"
19743,Silvia,1010404,Maíz,2024,2024A,Transitorio,"22,00","30,00","60,00","2,00"
19743,Silvia,1010404,Maíz,2024,2024B,Transitorio,"18,00","20,00","40,00","2,00"
19743,Silvia,1010404,Maíz,2025,2025B,Transitorio,"18,00","23,00","41,40","1,80"
19743,Silvia,1080701,Papa,2022,2022B,Transitorio,"125,00","130,00","3.120,00","24,00"
19743,Silvia,1080701,Papa,2023,2023B,Transitorio,"125,00","128,00","3.072,00","24,00"
19743,Silvia,1080701,Papa,2024,2024B,Transitorio,"149,00","152,00","2.736,00","18,00"
19743,Silvia,1080701,Papa,2025,2025B,Transitorio,"120,00","190,00","3.420,00","18,00"
19743,Silvia,1080900,Ulluco,2022,2022A,Transitorio,"48,00","60,00","1.080,00","18,00"
19743,Silvia,1080900,Ulluco,2023,2023B,Transitorio,"52,00","65,00","1.170,00","18,00"
19743,Silvia,1080900,Ulluco,2024,2024A,Transitorio,"48,00","52,00","936,00","18,00"
19743,Silvia,1080900,Ulluco,2024,2024B,Transitorio,"45,00","48,00","864,00","18,00"
19743,Silvia,1080900,Ulluco,2025,2025B,Transitorio,"45,00","48,00","864,00","18,00"
19743,Silvia,1081001,Yuca,2023,2023A,Transitorio,"25,00","28,00","420,00","15,00"
19743,Silvia,1081001,Yuca,2023,2023B,Transitorio,"22,00","25,00","375,00","15,00"
19743,Silvia,1081001,Yuca,2024,2024A,Transitorio,"20,00","22,00","330,00","15,00"
19743,Silvia,1081001,Yuca,2025,2025A,Transitorio,"21,00","22,00","330,00","15,00"
19760,Sotará Paispamba,1010402,Maíz,2022,2022B,Transitorio,"12,00","20,00","14,54","0,73"
19760,Sotará Paispamba,1010402,Maíz,2023,2023B,Transitorio,"13,00","21,00","15,86","0,76"
19760,Sotará Paispamba,1010402,Maíz,2024,2024B,Transitorio,"12,00","21,00","12,92","0,62"
19760,Sotará Paispamba,1010402,Maíz,2025,2025B,Transitorio,"12,00","23,00","18,01","0,78"
19760,Sotará Paispamba,1080701,Papa,2023,2023B,Transitorio,"100,00","115,00","2.300,00","20,00"
19760,Sotará Paispamba,1080701,Papa,2024,2024B,Transitorio,"90,00","120,00","1.800,00","15,00"
19760,Sotará Paispamba,1080701,Papa,2025,2025A,Transitorio,"80,00","90,00","2.070,00","23,00"
19760,Sotará Paispamba,1080701,Papa,2025,2025B,Transitorio,"60,00","80,00","1.840,00","23,00"
19760,Sotará Paispamba,1010600,Quinua,2022,2022A,Transitorio,"8,00","10,00","20,00","2,00"
19760,Sotará Paispamba,1010600,Quinua,2023,2023A,Transitorio,"7,00","8,00","16,00","2,00"
19760,Sotará Paispamba,1010600,Quinua,2023,2023B,Transitorio,"6,00","7,00","15,40","2,20"
19760,Sotará Paispamba,1010600,Quinua,2024,2024B,Transitorio,"6,00","7,00","14,00","2,00"
19760,Sotará Paispamba,1010600,Quinua,2025,2025B,Transitorio,"5,00","7,00","14,00","2,00"
19760,Sotará Paispamba,1010800,Trigo,2022,2022A,Transitorio,"4,00","5,00","10,00","2,00"
19760,Sotará Paispamba,1010800,Trigo,2024,2024B,Transitorio,"3,00","4,00","8,00","2,00"
19760,Sotará Paispamba,1010800,Trigo,2025,2025B,Transitorio,"2,00","3,00","6,45","2,15"
19760,Sotará Paispamba,1080900,Ulluco,2022,2022B,Transitorio,"0,00","5,00","10,00","2,00"
19760,Sotará Paispamba,1080900,Ulluco,2023,2023B,Transitorio,"0,00","6,00","12,60","2,10"
19760,Sotará Paispamba,1080900,Ulluco,2024,2024B,Transitorio,"0,00","7,00","42,00","6,00"
19760,Sotará Paispamba,1080900,Ulluco,2025,2025B,Transitorio,"4,00","7,00","42,00","6,00"
19780,Suárez,1060200,Frijol,2025,2025A,Transitorio,"36,00","66,00","92,40","1,40"
19780,Suárez,1010402,Maíz,2025,2025B,Transitorio,"14,00","35,00","49,00","1,40"
19780,Suárez,1010404,Maíz,2025,2025A,Transitorio,"3,00","7,00","9,80","1,40"
19780,Suárez,1052902,Tomate,2025,2025A,Transitorio,"5,00","10,00","850,00","85,00"
19780,Suárez,1081001,Yuca,2022,2022B,Transitorio,"0,00","62,00","930,00","15,00"
19780,Suárez,1081001,Yuca,2023,2023B,Transitorio,"0,00","150,00","2.250,00","15,00"
19780,Suárez,1081001,Yuca,2024,2024B,Transitorio,"0,00","135,00","2.025,00","15,00"
19780,Suárez,1081001,Yuca,2025,2025B,Transitorio,"0,00","140,00","2.100,00","15,00"
19785,Sucre,1080200,Arracacha,2022,2022A,Transitorio,"5,00","9,00","18,00","2,00"
19785,Sucre,1080200,Arracacha,2022,2022B,Transitorio,"3,00","5,00","13,35","2,67"
19785,Sucre,1080200,Arracacha,2023,2023B,Transitorio,"3,00","6,00","15,00","2,50"
19785,Sucre,1080200,Arracacha,2024,2024B,Transitorio,"4,00","7,00","56,00","8,00"
19785,Sucre,1080200,Arracacha,2025,2025B,Transitorio,"3,00","10,00","80,00","8,00"
19785,Sucre,1060200,Frijol,2025,2025A,Transitorio,"10,00","14,00","19,58","1,40"
19785,Sucre,1010402,Maíz,2024,2024B,Transitorio,"5,00","10,00","13,00","1,30"
19785,Sucre,1010402,Maíz,2025,2025B,Transitorio,"5,00","10,00","13,50","1,35"
19785,Sucre,1010404,Maíz,2024,2024B,Transitorio,"4,00","6,00","6,60","1,10"
19785,Sucre,1010404,Maíz,2025,2025B,Transitorio,"4,00","6,00","7,20","1,20"
19785,Sucre,1081001,Yuca,2022,2022A,Transitorio,"8,00","20,00","50,00","2,50"
19785,Sucre,1081001,Yuca,2022,2022B,Transitorio,"6,00","8,00","26,40","3,30"
19785,Sucre,1081001,Yuca,2023,2023B,Transitorio,"5,00","9,00","29,70","3,30"
19785,Sucre,1081001,Yuca,2024,2024B,Transitorio,"7,00","11,00","132,00","12,00"
19785,Sucre,1081001,Yuca,2025,2025B,Transitorio,"9,00","20,00","240,00","12,00"
19807,Timbío,1080200,Arracacha,2022,2022A,Transitorio,"15,00","19,00","190,00","10,00"
19807,Timbío,1080200,Arracacha,2022,2022B,Transitorio,"30,00","38,00","380,00","10,00"
19807,Timbío,1080200,Arracacha,2023,2023B,Transitorio,"28,00","30,00","300,00","10,00"
19807,Timbío,1080200,Arracacha,2024,2024A,Transitorio,"13,00","15,00","150,00","10,00"
19807,Timbío,1080200,Arracacha,2024,2024B,Transitorio,"10,00","13,00","130,00","10,00"
19807,Timbío,1060100,Arveja,2022,2022A,Transitorio,"6,00","13,00","15,19","1,17"
19807,Timbío,1060100,Arveja,2022,2022B,Transitorio,"5,00","6,00","7,01","1,17"
19807,Timbío,1060100,Arveja,2025,2025B,Transitorio,"4,00","7,50","8,76","1,17"
19807,Timbío,1060200,Frijol,2022,2022B,Transitorio,"120,00","500,00","1.000,00","2,00"
19807,Timbío,1060200,Frijol,2023,2023A,Transitorio,"50,00","120,00","240,00","2,00"
19807,Timbío,1060200,Frijol,2024,2024A,Transitorio,"40,00","110,00","220,00","2,00"
19807,Timbío,1060200,Frijol,2025,2025B,Transitorio,"30,00","50,00","69,93","1,40"
19807,Timbío,1060600,Habichuela,2025,2025B,Transitorio,"7,00","14,00","70,00","5,00"
19807,Timbío,1010402,Maíz,2022,2022B,Transitorio,"150,00","740,00","1.850,00","2,50"
19807,Timbío,1010402,Maíz,2023,2023B,Transitorio,"130,00","600,00","1.200,00","2,00"
19807,Timbío,1010402,Maíz,2025,2025B,Transitorio,"100,00","190,00","380,00","2,00"
19807,Timbío,1010404,Maíz,2022,2022A,Transitorio,"80,00","171,00","376,20","2,20"
19807,Timbío,1010404,Maíz,2023,2023A,Transitorio,"40,00","80,00","160,00","2,00"
19807,Timbío,1010404,Maíz,2024,2024A,Transitorio,"30,00","90,00","180,00","2,00"
19807,Timbío,1010404,Maíz,2025,2025B,Transitorio,"20,00","35,00","70,00","2,00"
19807,Timbío,1052901,Tomate,2022,2022A,Transitorio,"30,00","50,00","900,00","18,00"
19807,Timbío,1081001,Yuca,2022,2022B,Transitorio,"650,00","830,00","13.280,00","16,00"
19807,Timbío,1081001,Yuca,2023,2023A,Transitorio,"460,00","920,00","14.720,00","16,00"
19807,Timbío,1081001,Yuca,2023,2023B,Transitorio,"600,00","650,00","9.750,00","15,00"
19807,Timbío,1081001,Yuca,2024,2024A,Transitorio,"350,00","460,00","7.360,00","16,00"
19807,Timbío,1081001,Yuca,2025,2025A,Transitorio,"150,00","180,00","2.700,00","15,00"
19807,Timbío,1081001,Yuca,2025,2025B,Transitorio,"150,00","220,00","3.300,00","15,00"
19809,Timbiquí,1010102,Arroz,2022,2022B,Transitorio,"10,00","16,00","28,56","1,78"
19809,Timbiquí,1010102,Arroz,2023,2023A,Transitorio,"5,00","10,00","25,00","2,50"
19809,Timbiquí,1080400,"Malanga, achín, yota, papa china, bore",2022,2022B,Transitorio,"98,00","128,00","153,60","1,20"
19809,Timbiquí,1080400,"Malanga, achín, yota, papa china, bore",2025,2025A,Transitorio,"90,00","106,00","148,40","1,40"
