Código Dane municipio,Municipio,Código del cultivo,Cultivo,Año,Periodo,Área cosechada,Producción,Rendimiento,rendimiento_calculado,diferencia_absoluta
15293,Gachantivá,2046300,Tomate de árbol,2019,2019,"12,00","180,00","15,00",15.0,0.0
15293,Gachantivá,2046300,Tomate de árbol,2020,2020,"17,00","255,00","15,00",15.0,0.0
15293,Gachantivá,2046300,Tomate de árbol,2021,2021,"17,00","255,00","15,00",15.0,0.0
15293,Gachantivá,2046300,Tomate de árbol,2022,2022,"10,00","150,00","15,00",15.0,0.0
15293,Gachantivá,2046300,Tomate de árbol,2023,2023,"11,00","165,00","15,00",15.0,0.0
15293,Gachantivá,2046300,Tomate de árbol,2024,2024,"31,00","620,00","20,00",20.0,0.0
15293,Gachantivá,2046300,Tomate de árbol,2025,2025,"18,00","324,00","18,00",18.0,0.0
15293,Gachantivá,1052902,Tomate,2024,2024A,"10,00","700,00","70,00",70.0,0.0
15293,Gachantivá,1052902,Tomate,2024,2024B,"10,00","700,00","70,00",70.0,0.0
15293,Gachantivá,1052902,Tomate,2025,2025A,"5,00","350,00","70,00",70.0,0.0
15293,Gachantivá,1052902,Tomate,2025,2025B,"11,00","770,00","70,00",70.0,0.0
15293,Gachantivá,1081001,Yuca,2019,2019A,"35,00","350,00","10,00",10.0,0.0
15293,Gachantivá,1081001,Yuca,2020,2020A,"35,00","350,00","10,00",10.0,0.0
15293,Gachantivá,1081001,Yuca,2021,2021A,"45,00","540,00","12,00",12.0,0.0
15293,Gachantivá,1081001,Yuca,2022,2022A,"39,00","448,50","11,50",11.5,0.0
15293,Gachantivá,1081001,Yuca,2023,2023A,"44,00","506,00","11,50",11.5,0.0
15293,Gachantivá,1081001,Yuca,2024,2024A,"40,00","460,00","11,50",11.5,0.0
15293,Gachantivá,1081001,Yuca,2025,2025A,"45,00","517,50","11,50",11.5,0.0
15296,Gámeza,1060100,Arveja,2019,2019A,"6,00","10,80","1,80",1.8,0.0
15296,Gámeza,1060100,Arveja,2019,2019B,"12,00","19,20","1,60",1.5999999999999999,2.220446049250313e-16
15296,Gámeza,1060100,Arveja,2020,2020A,"7,00","19,63","2,80",2.8042857142857143,0.004285714285714448
15296,Gámeza,1060100,Arveja,2020,2020B,"17,00","39,72","2,34",2.336470588235294,0.003529411764705781
15296,Gámeza,1060100,Arveja,2021,2021A,"6,00","8,40","1,40",1.4000000000000001,2.220446049250313e-16
15296,Gámeza,1060100,Arveja,2021,2021B,"18,00","23,40","1,30",1.2999999999999998,2.220446049250313e-16
15296,Gámeza,1060100,Arveja,2022,2022A,"18,00","25,23","1,40",1.4016666666666666,0.0016666666666667052
15296,Gámeza,1060100,Arveja,2022,2022B,"8,00","11,21","1,40",1.40125,0.0012500000000001954
15296,Gámeza,1060100,Arveja,2023,2023A,"18,00","29,44","1,64",1.6355555555555557,0.004444444444444251
15296,Gámeza,1060100,Arveja,2023,2023B,"6,00","9,81","1,64",1.635,0.004999999999999893
15296,Gámeza,1060100,Arveja,2024,2024A,"16,00","26,17","1,64",1.635625,0.004374999999999796
15296,Gámeza,1060100,Arveja,2024,2024B,"6,00","9,81","1,64",1.635,0.004999999999999893
15296,Gámeza,1060100,Arveja,2025,2025A,"16,00","26,17","1,64",1.635625,0.004374999999999796
15296,Gámeza,1060100,Arveja,2025,2025B,"4,00","6,54","1,64",1.635,0.004999999999999893
15296,Gámeza,1051100,Cebolla de bulbo,2019,2019A,"30,00","180,00","6,00",6.0,0.0
15296,Gámeza,1051100,Cebolla de bulbo,2019,2019B,"17,00","102,00","6,00",6.0,0.0
15296,Gámeza,1051100,Cebolla de bulbo,2020,2020A,"32,00","192,00","6,00",6.0,0.0
15296,Gámeza,1051100,Cebolla de bulbo,2020,2020B,"20,00","120,00","6,00",6.0,0.0
15296,Gámeza,1051100,Cebolla de bulbo,2021,2021A,"32,00","288,00","9,00",9.0,0.0
15296,Gámeza,1051100,Cebolla de bulbo,2021,2021B,"20,00","180,00","9,00",9.0,0.0
15296,Gámeza,1051100,Cebolla de bulbo,2022,2022A,"20,00","300,00","15,00",15.0,0.0
15296,Gámeza,1051100,Cebolla de bulbo,2022,2022B,"35,00","630,00","18,00",18.0,0.0
15296,Gámeza,1051100,Cebolla de bulbo,2023,2023A,"25,00","500,00","20,00",20.0,0.0
15296,Gámeza,1051100,Cebolla de bulbo,2023,2023B,"25,00","500,00","20,00",20.0,0.0
15296,Gámeza,1051100,Cebolla de bulbo,2024,2024A,"20,00","400,00","20,00",20.0,0.0
15296,Gámeza,1051100,Cebolla de bulbo,2024,2024B,"30,00","600,00","20,00",20.0,0.0
15296,Gámeza,1051100,Cebolla de bulbo,2025,2025A,"45,00","810,00","18,00",18.0,0.0
15296,Gámeza,1051100,Cebolla de bulbo,2025,2025B,"30,00","540,00","18,00",18.0,0.0
15296,Gámeza,2042700,Fresa,2025,2025,"5,00","45,00","9,00",9.0,0.0
15296,Gámeza,1060200,Frijol,2019,2019A,"18,00","23,76","1,32",1.32,0.0
15296,Gámeza,1060200,Frijol,2020,2020A,"18,00","54,00","3,00",3.0,0.0
15296,Gámeza,1060200,Frijol,2021,2021A,"18,00","23,40","1,30",1.2999999999999998,2.220446049250313e-16
15296,Gámeza,1060200,Frijol,2022,2022B,"19,00","24,70","1,30",1.3,0.0
15296,Gámeza,1060200,Frijol,2023,2023B,"18,00","19,80","1,10",1.1,0.0
15296,Gámeza,1060200,Frijol,2024,2024A,"12,00","13,20","1,10",1.0999999999999999,2.220446049250313e-16
15296,Gámeza,1060200,Frijol,2024,2024B,"10,00","11,00","1,10",1.1,0.0
15296,Gámeza,1060200,Frijol,2025,2025B,"12,00","13,20","1,10",1.0999999999999999,2.220446049250313e-16
15296,Gámeza,1060500,Haba,2019,2019A,"10,00","25,00","2,50",2.5,0.0
15296,Gámeza,1060500,Haba,2020,2020A,"10,00","25,00","2,50",2.5,0.0
15296,Gámeza,1060500,Haba,2021,2021A,"10,00","25,00","2,50",2.5,0.0
15296,Gámeza,1060500,Haba,2022,2022B,"9,00","18,00","2,00",2.0,0.0
15296,Gámeza,1060500,Haba,2023,2023B,"10,00","20,00","2,00",2.0,0.0
15296,Gámeza,1060500,Haba,2024,2024B,"10,00","20,00","2,00",2.0,0.0
15296,Gámeza,1060500,Haba,2025,2025B,"8,00","16,00","2,00",2.0,0.0
15296,Gámeza,1010402,Maíz,2021,2021A,"20,00","24,00","1,20",1.2,0.0
15296,Gámeza,1010402,Maíz,2022,2022B,"19,00","21,25","1,12",1.118421052631579,0.0015789473684211242
15296,Gámeza,1010402,Maíz,2023,2023B,"18,00","20,14","1,12",1.1188888888888888,0.0011111111111112848
15296,Gámeza,1010402,Maíz,2024,2024B,"12,00","13,42","1,12",1.1183333333333334,0.0016666666666667052
15296,Gámeza,1010402,Maíz,2025,2025B,"12,00","24,00","2,00",2.0,0.0
15296,Gámeza,1010497,Maíz,2019,2019A,"20,00","24,00","1,20",1.2,0.0
15296,Gámeza,1010497,Maíz,2020,2020A,"20,00","24,00","1,20",1.2,0.0
15296,Gámeza,2046500,Uchuva,2020,2020,"8,00","20,80","2,60",2.6,0.0
15296,Gámeza,2046500,Uchuva,2021,2021,"8,00","20,80","2,60",2.6,0.0
15296,Gámeza,2046500,Uchuva,2022,2022,"12,00","180,00","15,00",15.0,0.0
15296,Gámeza,2046500,Uchuva,2023,2023,"7,00","70,00","10,00",10.0,0.0
15296,Gámeza,2046500,Uchuva,2024,2024,"1,00","10,00","10,00",10.0,0.0
15299,Garagoa,2040299,Aguacate,2020,2020,"6,00","12,00","2,00",2.0,0.0
15299,Garagoa,2040299,Aguacate,2021,2021,"6,00","12,00","2,00",2.0,0.0
15299,Garagoa,2040299,Aguacate,2022,2022,"6,00","12,00","2,00",2.0,0.0
15299,Garagoa,2040299,Aguacate,2023,2023,"6,00","12,00","2,00",2.0,0.0
15299,Garagoa,2040299,Aguacate,2024,2024,"5,00","10,00","2,00",2.0,0.0
15299,Garagoa,2040299,Aguacate,2025,2025,"5,00","10,00","2,00",2.0,0.0
15299,Garagoa,1050200,Ahuyama,2019,2019A,"5,00","25,00","5,00",5.0,0.0
15299,Garagoa,1050200,Ahuyama,2019,2019B,"3,00","15,00","5,00",5.0,0.0
15299,Garagoa,1050200,Ahuyama,2020,2020A,"3,50","17,50","5,00",5.0,0.0
15299,Garagoa,1050200,Ahuyama,2020,2020B,"3,00","15,00","5,00",5.0,0.0
15299,Garagoa,1050200,Ahuyama,2021,2021A,"3,50","17,50","5,00",5.0,0.0
15299,Garagoa,1050200,Ahuyama,2021,2021B,"3,00","15,00","5,00",5.0,0.0
15299,Garagoa,1050200,Ahuyama,2022,2022A,"3,00","15,00","5,00",5.0,0.0
15299,Garagoa,1050200,Ahuyama,2022,2022B,"5,00","25,00","5,00",5.0,0.0
15299,Garagoa,1050200,Ahuyama,2023,2023B,"4,00","20,00","5,00",5.0,0.0
15299,Garagoa,1050200,Ahuyama,2024,2024A,"2,00","8,00","4,00",4.0,0.0
15299,Garagoa,1050200,Ahuyama,2025,2025B,"2,00","9,00","4,50",4.5,0.0
15299,Garagoa,2040400,Arándano,2020,2020,"0,60","4,20","7,00",7.000000000000001,8.881784197001252e-16
15299,Garagoa,2040400,Arándano,2021,2021,"0,60","4,20","7,00",7.000000000000001,8.881784197001252e-16
15299,Garagoa,2040400,Arándano,2022,2022,"0,60","4,20","7,00",7.000000000000001,8.881784197001252e-16
15299,Garagoa,2040400,Arándano,2023,2023,"1,00","7,00","7,00",7.0,0.0
15299,Garagoa,2040400,Arándano,2024,2024,"1,00","7,00","7,00",7.0,0.0
15299,Garagoa,2040400,Arándano,2025,2025,"3,00","22,50","7,50",7.5,0.0
15299,Garagoa,1080200,Arracacha,2019,2019A,"7,00","28,00","4,00",4.0,0.0
15299,Garagoa,1080200,Arracacha,2019,2019B,"2,00","8,00","4,00",4.0,0.0
15299,Garagoa,1080200,Arracacha,2020,2020A,"6,50","65,00","10,00",10.0,0.0
15299,Garagoa,1080200,Arracacha,2021,2021A,"6,50","65,00","10,00",10.0,0.0
15299,Garagoa,1080200,Arracacha,2022,2022A,"7,00","63,00","9,00",9.0,0.0
15299,Garagoa,1080200,Arracacha,2023,2023A,"7,00","70,00","10,00",10.0,0.0
15299,Garagoa,1080200,Arracacha,2024,2024A,"5,00","50,00","10,00",10.0,0.0
15299,Garagoa,1080200,Arracacha,2025,2025A,"5,00","50,00","10,00",10.0,0.0
15299,Garagoa,1060100,Arveja,2019,2019A,"7,00","5,95","0,85",0.85,0.0
15299,Garagoa,1060100,Arveja,2019,2019B,"5,00","4,67","0,93",0.9339999999999999,0.0039999999999998925
15299,Garagoa,1060100,Arveja,2020,2020A,"6,00","2,80","0,47",0.4666666666666666,0.003333333333333355
15299,Garagoa,1060100,Arveja,2020,2020B,"5,00","4,67","0,93",0.9339999999999999,0.0039999999999998925
15299,Garagoa,1060100,Arveja,2021,2021A,"6,00","2,80","0,47",0.4666666666666666,0.003333333333333355
15299,Garagoa,1060100,Arveja,2021,2021B,"5,00","4,67","0,93",0.9339999999999999,0.0039999999999998925
15299,Garagoa,1060100,Arveja,2022,2022A,"5,00","2,34","0,47",0.46799999999999997,0.0020000000000000018
15299,Garagoa,1060100,Arveja,2022,2022B,"8,00","4,86","0,61",0.6075,0.0024999999999999467
15299,Garagoa,1060100,Arveja,2023,2023A,"6,00","3,64","0,61",0.6066666666666667,0.0033333333333332993
15299,Garagoa,1060100,Arveja,2023,2023B,"8,00","4,86","0,61",0.6075,0.0024999999999999467
15299,Garagoa,1060100,Arveja,2024,2024A,"5,00","3,04","0,61",0.608,0.0020000000000000018
15299,Garagoa,1060100,Arveja,2024,2024B,"3,00","1,82","0,61",0.6066666666666667,0.0033333333333332993
15299,Garagoa,1060100,Arveja,2025,2025A,"2,00","1,21","0,60",0.605,0.0050000000000000044
15299,Garagoa,1060100,Arveja,2025,2025B,"5,00","3,04","0,61",0.608,0.0020000000000000018
15299,Garagoa,2030300,Café,2019,2019,"124,00","155,00","1,25",1.25,0.0
15299,Garagoa,2030300,Café,2020,2020,"128,00","148,00","1,16",1.15625,0.00374999999999992
15299,Garagoa,2030300,Café,2021,2021,"127,51","133,89","1,05",1.050035291349698,3.529134969793013e-05
15299,Garagoa,2030300,Café,2022,2022,"129,52","107,30","0,83",0.8284434836318715,0.00155651636812848
15299,Garagoa,2030300,Café,2023,2023,"137,45","123,32","0,90",0.8971989814477992,0.002801018552200829
15299,Garagoa,2030300,Café,2024,2024,"132,14","146,68","1,11",1.1100348115634935,3.4811563493386544e-05
15299,Garagoa,2030300,Café,2025,2025,"99,10","111,16","1,12",1.1216952573158425,0.0016952573158424133
15299,Garagoa,2030402,Caña,2019,2019,"33,00","990,00","30,00",30.0,0.0
15299,Garagoa,2030500,Fique,2019,2019,"8,00","6,40","0,80",0.8,0.0
15299,Garagoa,2030500,Fique,2020,2020,"7,00","7,00","1,00",1.0,0.0
15299,Garagoa,2030500,Fique,2021,2021,"7,00","7,00","1,00",1.0,0.0
15299,Garagoa,2030500,Fique,2022,2022,"7,00","7,00","1,00",1.0,0.0
15299,Garagoa,2030500,Fique,2023,2023,"7,00","7,00","1,00",1.0,0.0
15299,Garagoa,2030500,Fique,2024,2024,"14,00","14,00","1,00",1.0,0.0
15299,Garagoa,2030500,Fique,2025,2025,"14,00","14,00","1,00",1.0,0.0
15299,Garagoa,1060200,Frijol,2019,2019A,"34,00","68,00","2,00",2.0,0.0
15299,Garagoa,1060200,Frijol,2019,2019B,"95,00","114,00","1,20",1.2,0.0
15299,Garagoa,1060200,Frijol,2020,2020A,"24,00","48,00","2,00",2.0,0.0
15299,Garagoa,1060200,Frijol,2020,2020B,"95,00","114,00","1,20",1.2,0.0
15299,Garagoa,1060200,Frijol,2021,2021A,"24,00","48,00","2,00",2.0,0.0
15299,Garagoa,1060200,Frijol,2021,2021B,"95,00","114,00","1,20",1.2,0.0
15299,Garagoa,1060200,Frijol,2022,2022A,"95,00","265,73","2,80",2.7971578947368423,0.002842105263157535
15299,Garagoa,1060200,Frijol,2022,2022B,"25,00","41,96","1,68",1.6784000000000001,0.0015999999999998238
15299,Garagoa,1060200,Frijol,2023,2023A,"100,00","280,00","2,80",2.8,0.0
15299,Garagoa,1060200,Frijol,2023,2023B,"25,00","60,00","2,40",2.4,0.0
15299,Garagoa,1060200,Frijol,2024,2024A,"8,00","22,40","2,80",2.8,0.0
15299,Garagoa,1060200,Frijol,2024,2024B,"18,00","43,20","2,40",2.4000000000000004,4.440892098500626e-16
15299,Garagoa,1060200,Frijol,2025,2025B,"52,50","126,00","2,40",2.4,0.0
15299,Garagoa,2042800,Granadilla,2025,2025,"5,00","50,00","10,00",10.0,0.0
15299,Garagoa,1051800,Guatila,2019,2019A,"2,00","1,00","0,50",0.5,0.0
15299,Garagoa,1051800,Guatila,2020,2020A,"2,00","1,00","0,50",0.5,0.0
15299,Garagoa,1051800,Guatila,2021,2021A,"2,00","1,00","0,50",0.5,0.0
15299,Garagoa,2043100,Gulupa o cholupa,2024,2024,"3,00","30,00","10,00",10.0,0.0
15299,Garagoa,2043100,Gulupa o cholupa,2025,2025,"6,00","60,00","10,00",10.0,0.0
15299,Garagoa,1060600,Habichuela,2019,2019A,"8,50","34,00","4,00",4.0,0.0
15299,Garagoa,1060600,Habichuela,2019,2019B,"7,00","28,00","4,00",4.0,0.0
15299,Garagoa,1060600,Habichuela,2020,2020A,"7,50","52,50","7,00",7.0,0.0
15299,Garagoa,1060600,Habichuela,2020,2020B,"7,00","49,00","7,00",7.0,0.0
15299,Garagoa,1060600,Habichuela,2021,2021A,"7,50","52,50","7,00",7.0,0.0
15299,Garagoa,1060600,Habichuela,2021,2021B,"7,00","49,00","7,00",7.0,0.0
15299,Garagoa,1060600,Habichuela,2022,2022A,"8,00","56,00","7,00",7.0,0.0
15299,Garagoa,1060600,Habichuela,2022,2022B,"8,00","56,00","7,00",7.0,0.0
15299,Garagoa,1060600,Habichuela,2023,2023A,"8,00","56,00","7,00",7.0,0.0
15299,Garagoa,1060600,Habichuela,2023,2023B,"8,00","56,00","7,00",7.0,0.0
15299,Garagoa,1060600,Habichuela,2024,2024A,"13,00","91,00","7,00",7.0,0.0
15299,Garagoa,1060600,Habichuela,2024,2024B,"4,00","28,00","7,00",7.0,0.0
15299,Garagoa,1060600,Habichuela,2025,2025A,"5,70","42,75","7,50",7.5,0.0
15299,Garagoa,1060600,Habichuela,2025,2025B,"4,00","30,00","7,50",7.5,0.0
15299,Garagoa,2043700,Lulo,2019,2019,"12,00","96,00","8,00",8.0,0.0
15299,Garagoa,2043700,Lulo,2020,2020,"17,00","136,00","8,00",8.0,0.0
15299,Garagoa,2043700,Lulo,2021,2021,"17,00","136,00","8,00",8.0,0.0
15299,Garagoa,2043700,Lulo,2022,2022,"17,00","119,00","7,00",7.0,0.0
15299,Garagoa,2043700,Lulo,2023,2023,"18,00","126,00","7,00",7.0,0.0
15299,Garagoa,2043700,Lulo,2024,2024,"13,00","91,00","7,00",7.0,0.0
15299,Garagoa,2043700,Lulo,2025,2025,"13,00","104,00","8,00",8.0,0.0
15299,Garagoa,1010402,Maíz,2021,2021A,"100,00","150,00","1,50",1.5,0.0
15299,Garagoa,1010402,Maíz,2021,2021B,"9,00","12,50","1,39",1.3888888888888888,0.0011111111111110628
15299,Garagoa,1010402,Maíz,2022,2022A,"9,00","13,09","1,45",1.4544444444444444,0.004444444444444473
15299,Garagoa,1010402,Maíz,2022,2022B,"120,00","167,80","1,40",1.3983333333333334,0.0016666666666664831
15299,Garagoa,1010402,Maíz,2023,2023A,"9,00","15,10","1,68",1.6777777777777778,0.0022222222222221255
15299,Garagoa,1010402,Maíz,2023,2023B,"120,00","201,36","1,68",1.6780000000000002,0.0019999999999997797
15299,Garagoa,1010402,Maíz,2024,2024A,"8,00","13,42","1,68",1.6775,0.0024999999999999467
15299,Garagoa,1010402,Maíz,2024,2024B,"90,00","151,02","1,68",1.6780000000000002,0.0019999999999997797
15299,Garagoa,1010402,Maíz,2025,2025A,"4,50","9,00","2,00",2.0,0.0
15299,Garagoa,1010402,Maíz,2025,2025B,"90,00","180,00","2,00",2.0,0.0
15299,Garagoa,1010497,Maíz,2019,2019A,"120,00","180,00","1,50",1.5,0.0
15299,Garagoa,1010497,Maíz,2019,2019B,"9,00","45,00","5,00",5.0,0.0
15299,Garagoa,1010497,Maíz,2020,2020A,"100,00","150,00","1,50",1.5,0.0
15299,Garagoa,1010497,Maíz,2020,2020B,"9,00","45,00","5,00",5.0,0.0
15299,Garagoa,2044500,Maracuyá,2020,2020,"3,00","30,00","10,00",10.0,0.0
15299,Garagoa,2044500,Maracuyá,2021,2021,"3,00","30,00","10,00",10.0,0.0
15299,Garagoa,2044500,Maracuyá,2022,2022,"3,00","30,00","10,00",10.0,0.0
15299,Garagoa,2044500,Maracuyá,2025,2025,"2,00","34,00","17,00",17.0,0.0
15299,Garagoa,2044700,Mora,2019,2019,"2,00","6,00","3,00",3.0,0.0
15299,Garagoa,2044700,Mora,2020,2020,"4,00","32,00","8,00",8.0,0.0
15299,Garagoa,2044700,Mora,2021,2021,"4,00","32,00","8,00",8.0,0.0
15299,Garagoa,2044700,Mora,2022,2022,"4,00","32,00","8,00",8.0,0.0
15299,Garagoa,2044700,Mora,2023,2023,"4,00","32,00","8,00",8.0,0.0
15299,Garagoa,2044700,Mora,2024,2024,"4,00","32,00","8,00",8.0,0.0
15299,Garagoa,2044700,Mora,2025,2025,"9,00","81,00","9,00",9.0,0.0
15299,Garagoa,1080701,Papa,2019,2019A,"3,50","21,00","6,00",6.0,0.0
15299,Garagoa,1080701,Papa,2019,2019B,"3,00","18,00","6,00",6.0,0.0
15299,Garagoa,1080701,Papa,2020,2020A,"4,00","24,00","6,00",6.0,0.0
15299,Garagoa,1080701,Papa,2020,2020B,"3,00","21,00","7,00",7.0,0.0
15299,Garagoa,1080701,Papa,2021,2021A,"4,00","24,00","6,00",6.0,0.0
